family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
mourn,4k-b,3954,297,3.406,0.9877,,,0,v,mourned|mourner|mourners|mourning|mourns,,
nonetheless,4k-b,3732,298,3.406,0.9814,C1,,1,adv,,,
clone,4k-b,3871,299,3.402,1.0000,,,0,n,cloned|cloner|cloners|clones|cloning,,
bathe,4k-b,3916,300,3.402,0.9624,,,0,v,bathed|bather|bathers|bathes|bathing,,
sodium,4k-b,3955,301,3.396,0.9974,,,0,n,sodiums,,
presidency,4k-b,3796,302,3.392,0.9767,C1,,0,n,presidencies,,
scramble,4k-b,3740,303,3.385,0.9953,,,0,v,scrambled|scrambler|scramblers|scrambles|scrambling|unscramble|unscrambled|unscrambles|unscrambling,,
franchise,4k-b,3668,304,3.378,0.9928,C1,,0,n,enfranchise|enfranchised|enfranchisement|enfranchisements|enfranchises|enfranchising|franchised|franchisee|franchisees|franchises|franchising|franchisor|franchisors|franchiser|franchisers,,
viable,4k-b,3614,305,3.378,0.9880,C1,,0,adj,nonviable|viabilities|viability,,
glide,4k-b,3705,306,3.375,0.9977,,,0,v,glided|glider|gliders|glides|gliding,,
testament,4k-b,3710,307,3.375,0.9945,,,0,n,testamentary|testaments,,
gallon,4k-b,3966,308,3.360,0.9951,C1,,0,n,gallons,,
bounds,4k-b,3757,309,3.356,,,,0,n,bounded|bounding|boundless|boundlessly|unbounded,,
console,4k-b,3804,310,3.353,0.9976,,,0,v,consolation|consolations|consolatory|consoled|consoles|consoling|inconsolable,,
habitat,4k-b,3629,311,3.353,0.9976,B2,,0,n,habitats,,
tilt,4k-b,3920,312,3.349,0.9952,,,0,v,tilted|tilting|tilts,,
greenhouse,4k-b,3883,313,3.345,0.9948,B2,,0,n,greenhouses,,
gauge,4k-b,3829,314,3.345,0.9882,,,0,n,gauged|gauges|gauging,,
ongoing,4k-b,3992,315,3.341,0.9864,B2,,1,adj,,,
upgrade,4k-b,3506,316,3.337,0.9974,C1,,0,v|n,upgraded|upgrades|upgrading,,
civic,4k-b,3923,317,3.337,0.9923,C1,,0,adj,civics,,
mushroom,4k-b,3933,318,3.333,1.0000,,,0,n,mushroomed|mushrooming|mushrooms,,
blur,4k-b,3911,319,3.333,0.9974,,,0,n,blurred|blurring|blurry|blurs,,
depart,4k-b,3558,320,3.333,0.9951,B2,,0,v,departed|departing|departs,,
ozone,4k-b,3638,321,3.333,0.9911,,,0,n,ozones,,
enlighten,4k-b,3752,322,3.329,0.9976,,,0,v,enlightened|enlightening|enlightenment|enlightenments|enlightens|unenlightened|unenlightening|unenlightens,,
array,4k-b,3718,323,3.329,0.9796,C1,,0,n,arrayed|arraying|arrays,,
decay,4k-b,3523,324,3.317,0.9922,,,0,n,decayed|decaying|decays,,
vivid,4k-b,3543,325,3.313,0.9913,,,0,adj,vividly|vividness,,
hybrid,4k-b,3706,326,3.313,0.9908,,,0,n,hybridisation|hybridisations|hybridise|hybridised|hybridises|hybridising|hybridization|hybridizations|hybridize|hybridized|hybridizes|hybridizing|hybrids,,
outlook,4k-b,3787,327,3.309,1.0000,C1,,0,n,outlooks,,
outlet,4k-b,3663,328,3.305,0.9973,C1,,0,n,outlets,,
span,4k-b,3560,329,3.300,0.9901,C1,,0,v|n,spanned|spanning|spans,,
stumble,4k-b,3762,330,3.296,1.0000,C1,,0,v,stumbled|stumbler|stumblers|stumbles|stumbling,,
dome,4k-b,3897,331,3.296,0.9920,,,0,n,domed|domes,,
briefed,4k-b,3847,332,3.292,,,,0,v,briefing|briefings,,
navigate,4k-b,3643,333,3.287,1.0000,,,0,v,circumnavigate|circumnavigated|circumnavigates|circumnavigating|circumnavigation|navigated|navigates|navigating|navigation|navigational|navigations|navigator|navigators,,
spouse,4k-b,3969,334,3.283,0.9952,C1,,0,n,spouses,,
cholesterol,4k-b,3983,335,3.274,0.9975,,,0,n,,,
recreation,4k-b,3578,336,3.274,0.9948,,,0,n,recreational|recreationally|recreations,,
quota,4k-b,3640,337,3.274,0.9898,C1,,0,n,quotas,,
comprehend,4k-b,3769,338,3.270,1.0000,,,0,v,comprehended|comprehending|comprehends|comprehension|comprehensions|incomprehension|noncomprehending|uncomprehending|uncomprehendingly,,
surge,4k-b,3731,339,3.270,0.9951,C1,,0,n|v,surged|surges|surging,,
geometry,4k-b,3713,340,3.270,0.9901,,,0,n,geometric|geometrical|geometrically|geometries,,
wan,4k-b,3999,341,3.270,0.6713,,,0,v,wanly|wanness,,
detain,4k-b,3800,342,3.265,0.9873,C1,,0,v,detained|detainee|detainees|detaining|detainment|detainments|detains,,
keyboard,4k-b,3810,343,3.260,0.9975,B1,,0,n,keyboarded|keyboarding|keyboardist|keyboardists|keyboards,,
imitate,4k-b,3653,344,3.260,0.9926,,,0,v,imitated|imitates|imitating|imitation|imitations|imitative|imitator|imitators,,
disperse,4k-b,3518,345,3.256,0.9880,,,0,v,dispersal|dispersals|dispersed|disperses|dispersing|dispersion,,
municipal,4k-b,3900,346,3.251,0.9894,C1,,0,adj,municipalities|municipality|municipally,,
thrive,4k-b,3837,347,3.246,0.9857,C1,,0,v,thrived|thrives|thriving|throve,,
gasp,4k-b,3536,348,3.241,0.9956,,,0,n,gasped|gasping|gasps,,
momentum,4k-b,3945,349,3.236,1.0000,C1,,0,n,,,
intimidate,4k-b,3958,350,3.236,0.9973,,,0,v,intimidated|intimidates|intimidating|intimidation|intimidations|intimidatory,,
ancestor,4k-b,3540,351,3.231,0.9901,B2,,0,n,ancestors|ancestral,,
fringe,4k-b,3544,352,3.226,0.9953,,,0,n,fringed|fringes|fringing,,
sparkle,4k-b,3708,353,3.226,0.9929,,,0,n,sparkled|sparkler|sparklers|sparkles|sparkling|sparkly,,
texture,4k-b,3591,354,3.221,0.9977,C1,,0,n,textural|textured|textures|texturing|untextured,,
credible,4k-b,3579,355,3.221,0.9861,C1,,0,adj,credibilities|credibility|credibly|cred,,
commodity,4k-b,3527,356,3.221,0.9826,C1,,1,n,commodities,,
chronicle,4k-b,3950,357,3.200,0.9948,,,0,n,chronicled|chronicler|chroniclers|chronicles|chronicling,,
tumble,4k-b,3695,358,3.195,0.9978,,,0,v,tumbled|tumbler|tumblers|tumbles|tumbling,,
optimist,4k-b,3537,359,3.189,0.9951,,,0,n,optimistic|optimistically|optimists,,
soar,4k-b,3781,360,3.189,0.9878,C1,,0,v,soared|soaring|soars,,
horizontal,4k-b,3575,361,3.184,0.9973,,,0,adj,horizontally,,
intrigue,4k-b,3637,362,3.184,0.9953,,,0,n,intrigued|intrigues|intriguing|intriguingly,,
subjected,4k-b,3600,363,3.184,0.9925,,,0,v,subjecting|subjection,,
mandate,4k-b,3985,364,3.178,0.9856,C1,,0,n,mandated|mandates|mandating,,
biography,4k-b,3623,365,3.173,0.9905,C1,,0,n,biographic|biographical|biographically|biographies,,
stripe,4k-b,3564,366,3.167,0.9974,,,0,n,striped|stripes|stripey|striping|stripy,,
linger,4k-b,3892,367,3.167,0.9943,C1,,0,v,lingered|lingerer|lingerers|lingering|lingeringly|lingers,,
magnitude,4k-b,3912,368,3.161,0.9977,C1,,0,n,magnitudes,,
gravel,4k-b,3672,369,3.161,0.9920,,,0,n,gravelled|gravelling|gravelly|gravels,,
spur,4k-b,3519,370,3.161,0.9828,,,0,n,spurred|spurring|spurs,,
shatter,4k-b,3562,371,3.155,0.9975,C1,,0,v,shattered|shattering|shatteringly|shatters,,
eyebrow,4k-b,3759,372,3.149,1.0000,,,0,n,eyebrows,,
crumble,4k-b,3942,373,3.149,0.9954,,,0,v,crumbled|crumbles|crumbling|crumbly,,
census,4k-b,3797,374,3.143,0.9913,,,0,n,censuses,,
hormone,4k-b,3938,375,3.137,0.9947,,,0,n,hormonal|hormones,,
ballot,4k-b,3788,376,3.137,0.9767,C1,,0,n,balloted|balloting|ballots,,
oversee,4k-b,3977,377,3.131,1.0000,C1,,0,v,oversaw|overseeing|overseen|overseer|overseers|oversees,,
discourage,4k-b,3707,378,3.131,0.9926,B2,,0,v,discouraged|discouragement|discouragements|discourages|discouraging|discouragingly,,
harass,4k-b,3905,379,3.131,0.9505,,,0,v,harassed|harasser|harassers|harasses|harassing|harassment|harassments,,
astronomy,4k-b,3989,380,3.124,1.0000,,,0,n,astronomer|astronomers,,
paradox,4k-b,3597,381,3.111,0.9953,,,0,n,paradoxes|paradoxical|paradoxically,,
moisture,4k-b,3921,382,3.091,0.9974,,,0,n,moistures|moisturise|moisturised|moisturiser|moisturisers|moisturising|moisturize|moisturized|moisturizer|moisturizers|moisturizing,,
mammal,4k-b,3529,383,3.091,0.9866,,,0,n,mammalian|mammals,,
slump,4k-b,3611,384,3.084,0.9928,,,0,n,slumped|slumping|slumps,,
infrastructure,4k-b,3868,385,3.077,0.9884,B2,,1,n,infrastructural|infrastructures,,
recipient,4k-b,3841,386,3.070,0.9951,C1,,0,n,recipients,,
simulate,4k-b,3630,387,3.070,0.9876,C1,,1,v,simulated|simulates|simulating|simulation|simulations|simulator|simulators,,
indifferent,4k-b,3755,388,3.063,0.9976,,,0,adj,indifference|indifferently,,
scrutiny,4k-b,3620,389,3.063,0.9836,C1,,0,n,scrutineer|scrutineered|scrutineering|scrutineers|scrutinies|scrutinize|scrutinized|scrutinizes|scrutinizing,,
battered,4k-b,3857,390,3.055,0.9900,,,0,adj,battering,,
bead,4k-b,3928,391,3.055,0.9900,,,0,n,beaded|beadier|beadiest|beading|beads|beady,,
indigenous,4k-b,3944,392,3.055,0.9873,C1,,0,adj,,,
vibrate,4k-b,3696,393,3.048,1.0000,,,0,v,vibrated|vibrates|vibrating|vibration|vibrational|vibrations|vibrator|vibrators|vibratory,,
lyric,4k-b,3830,394,3.048,0.9974,B2,,0,n,lyrical|lyrically|lyricism|lyricist|lyricists|lyrics,,
deduct,4k-b,3604,395,3.040,0.9951,,,0,v,deducted|deductibility|deductible|deducting|deduction|deductions|deductive|deductively|deducts,,
trait,4k-b,3978,396,3.040,0.9949,B2,,0,n,traits,,
discard,4k-b,3842,397,3.040,0.9872,C1,,0,v,discarded|discarding|discards,,
entrepreneur,4k-b,3770,398,3.040,0.9828,B2,,0,n,entrepreneurial|entrepreneurs|entrepreneurship,,
contingent,4k-b,3627,399,3.040,0.9814,,,0,adj,contingencies|contingency|contingently|contingents,,
genre,4k-b,3609,400,3.032,0.9973,B2,,0,n,generic|generically|genres|nongeneric,,
boast,4k-b,3622,401,3.032,0.9957,C1,,0,v,boasted|boastful|boastfulness|boasting|boasts|boaster|boasters|boastfully,,
orthodox,4k-b,3633,402,3.024,0.9927,,,0,adj,unorthodox,,
diameter,4k-b,3666,403,3.024,0.9903,,,0,n,diameters,,
diagnose,4k-b,3917,404,3.024,0.9901,C1,,0,v,diagnosed|diagnosing|misdiagnose|misdiagnosed|misdiagnosing|undiagnosed,,
deficiency,4k-b,3675,405,3.024,0.9886,C1,,0,n,deficiencies|deficient,,
tangle,4k-b,3791,406,3.024,0.9876,,,0,v,entangle|entangled|entanglement|entanglements|entangles|entangling|tangled|tangles|tangling|untangle|untangled|untangles|untangling,,
coherent,4k-b,3645,407,3.024,0.9874,,,1,adj,cohere|cohered|coherently|coheres|cohering|incoherent|incoherently,,
innovative,4k-b,3924,408,3.016,0.9949,B2,,0,adj,innovatively,,
optic,4k-b,3509,409,3.016,0.9906,,,0,n,optical|optically|optician|opticians|optics,,
dioxide,4k-b,3635,410,3.016,0.9899,,,0,n,dioxides,,
disclosure,4k-b,3760,411,3.008,0.9974,C1,,0,n,disclosures,,
invoke,4k-b,3866,412,3.008,0.9862,C1,,1,v,invocation|invocations|invoked|invokes|invoking,,
gleam,4k-b,3754,413,2.999,0.9787,,,0,n,gleamed|gleaming|gleams,,
foresee,4k-b,3580,414,2.999,0.9726,,,0,v,foresaw|foreseeable|foreseeing|foreseen|foresees|unforeseeable|unforeseen,,
nutrition,4k-b,3899,415,2.982,0.9928,B2,,0,n,nutritional|nutritionally|nutritionist|nutritionists|nutritions,,
commute,4k-b,3962,416,2.955,0.9931,,,0,v,commuted|commuter|commuters|commutes|commuting,,
enlarge,4k-b,3559,417,2.955,0.9897,,,0,v,enlargeable|enlarged|enlargement|enlargements|enlarger|enlargers|enlarges|enlarging,,
militant,4k-b,3821,418,2.955,0.9850,C1,,0,n|adj,militancy|militantly|militants|nonmilitant,,
amid,4k-b,3895,419,2.955,0.9816,C1,,0,prep,,,
elevate,4k-b,3548,420,2.935,0.9948,C1,,0,v,elevated|elevates|elevating|elevation|elevations|elevator|elevators,,
portray,4k-b,3566,421,2.935,0.9820,C1,,0,v,portrayal|portrayals|portrayed|portraying|portrays,,
censor,4k-b,3886,422,2.925,1.0000,,,0,v,censored|censoring|censorious|censoriously|censoriousness|censors|censorship|censorships|uncensored,,
vocation,4k-b,3595,423,2.925,0.9894,,,0,n,nonvocational|vocational|vocationally|vocations,,
validate,4k-b,3669,424,2.915,1.0000,,,0,v,invalidate|invalidated|invalidates|invalidating|validated|validates|validating|validation|validations|invalidation,,
flourish,4k-b,3508,425,2.915,0.9847,C1,,0,v,flourished|flourishes|flourishing,,
beneficial,4k-b,3603,426,2.905,0.9947,B2,,0,adj,beneficially,,
legislature,4k-b,3964,427,2.905,0.9724,C1,,0,n,legislatures,,
consistency,4k-b,3943,428,2.894,1.0000,C1,,0,n,,,
graze,4k-b,3758,429,2.894,0.9952,,,0,v,grazed|grazer|grazers|grazes|grazing,,
fiscal,4k-b,3676,430,2.894,0.9837,,,0,adj,fiscally,,
graph,4k-b,3586,431,2.883,1.0000,,,0,n,graphed|graphing|graphs,,
ambiguous,4k-b,3686,432,2.872,0.9978,,,1,adj,ambiguously|unambiguous|unambiguously,,
integral,4k-b,3749,433,2.872,0.9927,C1,,1,adj,integrally|integrals,,
mould,4k-b,3517,434,2.872,0.8456,,,0,n,mold|molds|moldy|moulds|mouldy,,
stereotype,4k-b,3896,435,2.860,1.0000,C1,,0,n,stereotyped|stereotypes|stereotypical|stereotypically|stereotyping,,
theology,4k-b,3840,436,2.860,0.9975,C1,,0,n,theologies,,
contaminate,4k-b,3556,437,2.860,0.9632,,,0,v,contaminated|contaminates|contaminating|contamination|contaminations|uncontaminated,,
flicker,4k-b,3794,438,2.848,0.9975,,,0,n,flickered|flickering|flickers,,
align,4k-b,3596,439,2.836,0.9901,C1,,0,v,aligned|aligner|aligners|aligning|alignment|alignments|aligns,,
cognitive,4k-b,3741,440,2.836,0.9899,C1,,0,adj,cognitively|cognitivist|cognitivists,,
aesthetic,4k-b,3522,441,2.836,0.9881,C1,,0,adj,aesthetically|aestheticism|aesthetics|unaesthetic,,
guerilla,4k-b,3693,442,2.836,0.9683,,,0,n,guerillas|guerrilla|guerrillas,,
exert,4k-b,3606,443,2.836,0.9594,C1,,0,v,exerted|exerting|exertion|exertions|exerts,,
compress,4k-b,3665,444,2.797,1.0000,,,0,n,compressed|compresses|compressibility|compressible|compressing|compression|compressions|compressor|compressors,,
copyright,4k-b,3893,445,2.797,0.9948,C1,,0,n,copyrighted|copyrights,,
obstruct,4k-b,3764,446,2.783,1.0000,,,0,v,obstructed|obstructing|obstruction|obstructionism|obstructionist|obstructionists|obstructions|obstructive|obstructively|obstructs|unobstructed,,
stagger,4k-b,3694,447,2.783,0.9949,,,0,n,staggered|staggering|staggeringly|staggers,,
defer,4k-b,3634,448,2.783,0.9631,,,0,v,deference|deferences|deferential|deferentially|deferment|deferments|deferral|deferrals|deferred|deferring|defers,,
endeavour,4k-b,3709,449,2.783,,C1,,0,n,endeavor|endeavored|endeavoring|endeavors|endeavoured|endeavouring|endeavours,,
offset,4k-b,3756,450,2.769,0.9975,,,1,v,offsets|offsetting,,
abundant,4k-b,3598,451,2.769,0.9905,,,0,adj,abundance|abundances|abundantly,,
adhere,4k-b,3588,452,2.769,0.9897,C1,,0,v,adhered|adherence|adherences|adherent|adherents|adheres|adhering,,
boarder,4k-b,3825,453,2.769,0.9679,,,0,n,boarded|boarders|boarding,,
spatial,4k-b,3657,454,2.769,0.9513,,,0,adj,spatially,,
milligram,4k-b,3530,455,2.754,0.9744,,,0,n,mg|mgs|milligramme|milligrammes|milligrams,,
webs,4k-b,3998,456,2.754,,,,0,n,webbed|webbing|webbings,,
bureaucracy,4k-b,3535,457,2.723,0.9854,C1,,0,n,bureaucracies,,
textile,4k-b,3717,458,2.707,0.9949,,,0,n,textiles,,
certify,4k-b,3996,459,2.707,0.9945,,,0,v,certified|certifies|certifying|certifiable,,
critique,4k-b,3937,460,2.707,0.9863,C1,,0,n,critiqued|critiques|critiquing,,
secular,4k-b,3819,461,2.707,0.9815,C1,,0,adj,nonsecular|secularisation|secularise|secularised|secularises|secularising|secularism|secularist|secularists|secularization|secularize|secularized|secularizes|secularizing,,
ecological,4k-b,3972,462,2.672,0.9926,C1,,0,adj,ecologically,,
odour,4k-b,3910,463,2.672,,,,0,n,odor|odorless|odorous|odors|odourless|odours,,
displace,4k-b,3682,464,2.634,0.9973,C1,,1,v,displaced|displacement|displacements|displaces|displacing,,
rehabilitate,4k-b,3884,465,2.634,0.9953,,,0,v,rehabilitated|rehabilitates|rehabilitating|rehabilitation|rehabilitations|rehabilitative|rehab,,
loom,4k-b,3786,466,2.634,0.9908,C1,,0,v,loomed|looming|looms,,
dependence,4k-b,3503,467,2.634,0.9883,C1,,0,n,dependences|interdependence|interdependences,,
rhetoric,4k-b,3654,468,2.634,0.9742,C1,,0,n,rhetorical|rhetorically|rhetorics,,
erupt,4k-b,3528,469,2.614,0.9821,B2,,0,v,erupted|erupting|eruption|eruptions|eruptive|erupts,,
acquaint,4k-b,3712,470,2.614,0.9780,,,0,v,acquaintance|acquaintances|acquaintanceship|acquaintanceships|acquainted|acquainting|acquaints|unacquainted,,
prevalent,4k-b,3545,471,2.522,0.9769,,,0,adj,prevalence|prevalences,,
embody,4k-b,3626,472,2.522,0.9651,C1,,0,v,embodied|embodies|embodiment|embodiments|embodying,,
periphery,4k-b,3538,473,2.522,0.9375,,,0,n,peripheral|peripherally|peripherals|peripheries,,
affiliate,4k-b,3876,474,2.496,0.9900,,,0,n,affiliated|affiliates|affiliating|affiliation|affiliations|unaffiliated,,
regress,4k-b,3901,475,2.496,0.9857,,,0,v,regressed|regresses|regressing|regression|regressions|regressive,,
evoke,4k-b,3835,476,2.496,0.9793,C1,,0,v,evocation|evocations|evoked|evokes|evoking,,
insulate,4k-b,3780,477,2.468,0.9853,,,0,v,insulated|insulates|insulating|insulation|insulations|insulator|insulators|uninsulated,,
enrich,4k-b,3952,478,2.468,0.9715,C1,,0,v,enriched|enriches|enriching|enrichment|enrichments,,
inflame,4k-b,3507,479,2.438,0.9375,,,0,v,inflamed|inflames|inflaming|inflammation|inflammations|inflammatory|noninflammatory,,
calorie,4k-b,3750,480,2.406,0.9877,,,0,n,calories|calory|caloric,,
aluminium,4k-b,3888,481,2.406,,C1,,0,n,aluminum,,
endow,4k-b,3815,482,2.371,0.9401,,,0,v,endowed|endowing|endowment|endowments|endows,,
nought,4k-b,3995,483,2.371,,,,0,pron,noughts|naught,,
peered,4k-b,3733,484,2.371,,,,0,v,peering,,
inclusion,4k-b,3783,485,2.333,0.9901,C1,,0,n,inclusions,,
excavate,4k-b,3650,486,2.333,0.9824,,,0,v,excavated|excavates|excavating|excavation|excavations|excavator|excavators,,
tablespoon,4k-b,3941,487,2.292,0.9975,,,0,n,tablesp|tablespoonful|tablespoonfuls|tablespoons|tbsp|tbsps,,
enact,4k-b,3751,488,2.292,0.9558,C1,,0,v,enacted|enacting|enactment|enactments|enacts|reenact|reenacts|reenacted|reenacting|reenactment|reenactments,,
impair,4k-b,3624,489,2.246,0.9923,,,0,v,impaired|impairing|impairment|impairments|impairs|unimpaired,,
exclaim,4k-b,3720,490,2.195,1.0000,,,0,v,exclaimed|exclaiming|exclaims|exclamation|exclamations|exclamatory,,
enrol,4k-b,3957,491,2.195,,C1,,0,v,enroled|enroling|enroll|enrolled|enrollee|enrollees|enrolling|enrollment|enrollments|enrolls|enrolment|enrolments|enrols|preenrol|preenrolled|preenrolling|preenrollment|preenrollments|preenrols,,
accustom,4k-b,3874,492,2.137,0.9385,,,0,v,accustomed|accustoming|accustoms|unaccustomed,,
mobilise,4k-b,3927,493,2.137,,,,0,v,mobilisation|mobilisations|mobilised|mobilises|mobilising|mobilization|mobilizations|mobilize|mobilized|mobilizes|mobilizing,,
rigour,4k-b,3697,494,2.137,,,,0,n,rigor|rigorous|rigorously|rigorousness|rigors|rigours,,
preoccupy,4k-b,3589,495,1.894,0.9921,,,0,v,preoccupation|preoccupations|preoccupied|preoccupies|preoccupying,,
animate,4k-b,3833,496,1.894,0.9876,,,0,adj,animated|animatedly|animates|animating|animation|animations|inanimate|animator|animators,,
maximise,4k-b,3632,497,1.769,,,,1,v,maximisation|maximised|maximises|maximising|maximization|maximize|maximized|maximizes|maximizing,,
utilise,4k-b,3553,498,1.769,,,,1,v,utilisation|utilised|utiliser|utilisers|utilises|utilising|utilization|utilize|utilized|utilizer|utilizers|utilizes|utilizing,,
wifi,4k-b,4000,499,,0.9796,,,0,,,,
demography,4k-b,3940,500,,0.9741,,,0,,demographer|demographers|demographic|demographically|demographics|demographies,,
