family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
wholesale,5k-a,4314,310,3.226,0.9948,,,0,adj,wholesaler|wholesalers|wholesales|wholesaling,,
buffer,5k-a,4332,311,3.226,0.9895,C1,,0,n,buffered|buffering|buffers,,
lash,5k-a,4313,312,3.226,0.9894,,,0,v,lashed|lashes|lashing|lashings,,
gel,5k-a,4421,313,3.216,0.9898,,,0,n,gelled|gelling|gels,,
plausible,5k-a,4124,314,3.216,0.9835,,,0,adj,implausibility|implausible|implausibly|plausibilities|plausibility|plausibly,,
laden,5k-a,4483,315,3.216,0.9577,,,0,v,lading|unladen,,
coil,5k-a,4328,316,3.211,0.9929,,,0,n,coiled|coiling|coils|uncoil|uncoiled|uncoiling|uncoils,,
socket,5k-a,4340,317,3.211,0.9928,,,0,n,sockets,,
axis,5k-a,4203,318,3.206,0.9898,,,0,n,,,
highland,5k-a,4041,319,3.206,0.9869,,,0,n,highlander|highlanders|highlands,,
pillar,5k-a,4255,320,3.206,0.9857,,,0,n,pillared|pillars,,
orient,5k-a,4221,321,3.206,0.9829,,,1,name,oriental|orientalism|orientalist|orientalists|orientals,,
cylinder,5k-a,4087,322,3.200,0.9949,,,0,n,cylinders,,
earnest,5k-a,4423,323,3.200,0.9948,,,0,adj,earnestly|earnestness,,
revolt,5k-a,4211,324,3.195,0.9953,,,0,n,revolted|revolting|revolts,,
pasture,5k-a,4327,325,3.189,0.9951,,,0,n,pastures|pasturage,,
lateral,5k-a,4484,326,3.189,0.9922,,,0,adj,laterality|laterally|laterals,,
quarry,5k-a,4072,327,3.189,0.9868,,,0,n,quarried|quarries|quarrying|quarrier|quarriers,,
sob,5k-a,4397,328,3.184,0.9952,,,0,n,sobbed|sobbing|sobs,,
apparatus,5k-a,4170,329,3.184,0.9928,C1,,0,n,apparatuses,,
remainder,5k-a,4044,330,3.184,0.9847,C1,,0,n,remaindered|remaindering|remainders,,
tablet,5k-a,4122,331,3.178,1.0000,A2,,0,n,tablets,,
hemisphere,5k-a,4167,332,3.178,0.9924,,,0,n,hemispheres|hemispheric|hemispherical,,
potent,5k-a,4303,333,3.178,0.9853,,,0,adj,impotent|impotently|potently,,
conspicuous,5k-a,4213,334,3.173,0.9948,,,0,adj,conspicuously|conspicuousness|inconspicuous|inconspicuously|inconspicuousness,,
redundant,5k-a,4008,335,3.167,0.9946,,,0,adj,redundancies|redundancy|redundantly,,
mystic,5k-a,4233,336,3.167,0.9886,,,0,adj,mystical|mystically|mysticism|mystics,,
aviation,5k-a,4347,337,3.161,0.9947,,,0,n,,,
tract,5k-a,4437,338,3.161,0.9927,,,0,n,tracts,,
apprehend,5k-a,4477,339,3.161,0.9858,,,0,v,apprehended|apprehending|apprehends|apprehension|apprehensions|misapprehend|misapprehends|misapprehension|misapprehensions,,
horrified,5k-a,4456,340,3.155,1.0000,,,0,v,horrifies|horrify|horrifying|horrifyingly,,
ivory,5k-a,4410,341,3.149,1.0000,,,0,n,ivories,,
pedestrian,5k-a,4302,342,3.149,0.9891,,,0,n,pedestrianisation|pedestrianised|pedestrianization|pedestrianized|pedestrians,,
garment,5k-a,4128,343,3.149,0.9861,,,0,n,garments,,
parcel,5k-a,4108,344,3.149,0.9814,,,0,n,parcelled|parcelling|parcels,,
forthcoming,5k-a,4057,345,3.143,0.9916,C1,,1,adj,,,
magistrate,5k-a,4009,346,3.143,0.9502,C1,,0,n,magistrates,,
simplicity,5k-a,4391,347,3.137,0.9976,,,0,n,simplicities,,
inflict,5k-a,4159,348,3.137,0.9925,C1,,0,v,inflicted|inflicting|infliction|inflictions|inflicts,,
beneficiary,5k-a,4389,349,3.137,0.9906,C1,,0,n,beneficiaries,,
dispense,5k-a,4139,350,3.137,0.9894,,,0,v,dispensaries|dispensary|dispensation|dispensations|dispensed|dispenser|dispensers|dispenses|dispensing,,
inland,5k-a,4046,351,3.137,0.9877,,,0,adv,,,
amnesty,5k-a,4181,352,3.131,0.9829,,,0,n,amnesties,,
strive,5k-a,4284,353,3.124,0.9952,C1,,0,v,striven|strives|striving|strove,,
ration,5k-a,4367,354,3.118,0.9949,,,0,n,rationed|rationing|rations,,
intake,5k-a,4141,355,3.118,0.9926,C1,,0,n,intakes,,
tolerant,5k-a,4396,356,3.111,0.9976,,,0,adj,intolerance|intolerances|intolerant|intolerantly|tolerantly,,
singular,5k-a,4195,357,3.111,0.9932,,,0,adj,singularities|singularity|singularly|singulars,,
susceptible,5k-a,4436,358,3.111,0.9810,,,0,adj,insusceptible|susceptibilities|susceptibility,,
embark,5k-a,4086,359,3.105,0.9900,C1,,0,v,embarkation|embarkations|embarked|embarking|embarks,,
anomaly,5k-a,4486,360,3.098,0.9681,,,0,n,anomalies|anomalous|anomalously,,
thereafter,5k-a,4077,361,3.091,0.9973,C1,,0,adv,,,
nitrogen,5k-a,4383,362,3.084,0.9949,,,0,n,nitrogenous|nitrogens,,
proprietor,5k-a,4053,363,3.077,0.9792,,,0,n,proprietary|proprietorial|proprietorially|proprietors|proprietorship|proprietorships|proprietress,,
bourgeois,5k-a,4045,364,3.077,0.8965,,,0,adj,bourgeoisie|bourgeoisies,,
hover,5k-a,4404,365,3.070,0.9971,,,0,v,hovered|hovering|hovers,,
volatile,5k-a,4317,366,3.070,0.9847,,,0,adj,nonvolatile|volatiles|volatilities|volatility,,
disapprove,5k-a,4179,367,3.063,0.9922,,,0,v,disapproval|disapprovals|disapproved|disapproves|disapproving|disapprovingly,,
analogy,5k-a,4185,368,3.063,0.9919,C1,,1,n,analogical|analogies|analogise|analogised|analogises|analogising|analogize|analogized|analogizes|analogizing,,
ornament,5k-a,4192,369,3.063,0.9875,,,0,n,ornamental|ornamentally|ornamentation|ornamented|ornaments,,
rove,5k-a,4014,370,3.063,0.8524,,,0,v,roved|rover|rovers|roves|roving,,
membrane,5k-a,4091,371,3.055,0.9976,,,0,n,membranes|membranous,,
shudder,5k-a,4341,372,3.055,0.9949,,,0,v,shuddered|shuddering|shudders,,
submission,5k-a,4064,373,3.040,0.9974,C1,,0,n,submissions,,
bleak,5k-a,4279,374,3.040,0.9924,,,0,adj,bleaker|bleakest|bleakly|bleakness,,
enzyme,5k-a,4135,375,3.032,0.9930,,,0,n,enzymes,,
verb,5k-a,4081,376,3.032,0.9925,,,0,n,verbs,,
plough,5k-a,4102,377,3.032,0.9348,,,0,v,ploughed|ploughing|ploughs|plow|plowed|plowing|plows,,
elastic,5k-a,4158,378,3.024,0.9973,,,0,adj,elastically|elasticated|elasticise|elasticised|elasticises|elasticising|elasticities|elasticity|elasticize|elasticized|elasticizes|elasticizing|elastics|inelastic|nonelastic,,
withhold,5k-a,4491,379,3.024,0.9950,,,0,v,withheld|withholding|withholds,,
drape,5k-a,4236,380,3.024,0.9925,,,0,n,draped|draper|draperies|drapers|drapery|drapes|draping,,
brisk,5k-a,4356,381,3.024,0.9921,,,0,adj,brisker|briskest|briskly|briskness,,
intestine,5k-a,4099,382,3.016,0.9973,,,0,n,intestinal|intestines,,
meditate,5k-a,4462,383,3.016,0.9874,,,0,v,meditated|meditates|meditating|meditation|meditations|meditative|meditatively|meditator|meditators,,
grate,5k-a,4377,384,3.016,0.9854,,,0,n,grated|grater|graters|grates|grating|gratings,,
arbitrary,5k-a,4093,385,3.016,0.9843,C1,,1,adj,arbitrarily|arbitrariness,,
default,5k-a,4112,386,3.008,0.9925,C1,,0,n,defaulted|defaulter|defaulters|defaulting|defaults,,
negligent,5k-a,4039,387,3.008,0.9814,,,0,adj,negligence|negligently,,
diffuse,5k-a,4350,388,2.999,0.9904,,,0,v,diffused|diffuser|diffusers|diffuses|diffusing|diffusion|diffusions|diffusely|diffuseness,,
perch,5k-a,4407,389,2.999,0.9900,,,0,n,perched|perches|perching,,
boycott,5k-a,4454,390,2.991,0.9918,,,0,n,boycotted|boycotter|boycotters|boycotting|boycotts,,
clergy,5k-a,4097,391,2.982,0.9904,,,0,n,clergies,,
prose,5k-a,4485,392,2.982,0.9642,,,0,n,proses,,
groan,5k-a,4191,393,2.973,0.9904,,,0,n,groaned|groaning|groanings|groans,,
commemorate,5k-a,4450,394,2.973,0.9896,,,0,v,commemorated|commemorates|commemorating|commemoration|commemorations|commemorative,,
hiss,5k-a,4220,395,2.973,0.9837,,,0,v,hissed|hisses|hissing,,
fend,5k-a,4455,396,2.973,0.9683,,,0,v,fended|fender|fenders|fending|fends,,
expire,5k-a,4378,397,2.964,1.0000,C1,,0,v,expiration|expirations|expired|expires|expiring|unexpired|expiratory,,
voucher,5k-a,4470,398,2.964,1.0000,,,0,n,vouchers,,
spectator,5k-a,4173,399,2.964,0.9948,B2,,0,n,spectate|spectated|spectates|spectating|spectatorial|spectators,,
equilibrium,5k-a,4040,400,2.964,0.9905,,,0,n,equilibria|equilibriums,,
reluctance,5k-a,4248,401,2.964,0.9897,,,1,n,,,
glaze,5k-a,4153,402,2.955,0.9974,,,0,n,glazed|glazes|glazing|glazings|unglazed,,
nucleus,5k-a,4365,403,2.955,0.9922,,,0,n,nuclei|nucleuses,,
solicitor,5k-a,4001,404,2.955,0.9662,C1,,0,n,solicitors,,
differential,5k-a,4114,405,2.945,0.9928,,,0,n,diff|differentially|differentials|diffs,,
denounce,5k-a,4500,406,2.945,0.9879,C1,,0,v,denounced|denouncement|denouncements|denounces|denouncing,,
sulphur,5k-a,4308,407,2.935,0.9772,,,0,n,desulphurisation|desulphurization|sulfur|sulphurous|sulphurs,,
nationality,5k-a,4323,408,2.925,1.0000,,,0,n,nationalities,,
tranquil,5k-a,4438,409,2.925,0.9976,,,0,adj,tranquiler|tranquilest|tranquilise|tranquilised|tranquiliser|tranquilisers|tranquilises|tranquilising|tranquilities|tranquility|tranquilize|tranquilized|tranquilizer|tranquilizers|tranquilizes|tranquilizing|tranquilliser|tranquillisers|tranquillity|tranquillizer|tranquillizers|tranquilly,,
vegetation,5k-a,4286,410,2.915,1.0000,,,0,n,vegetations,,
symmetry,5k-a,4059,411,2.915,0.9823,,,0,n,symmetric|symmetrical|symmetrically|symmetries|unsymmetrical,,
diocese,5k-a,4294,412,2.915,0.8584,,,0,n,archdiocese|archdioceses|diocesan|dioceses,,
solidarity,5k-a,4184,413,2.905,0.9912,C1,,0,n,solidarities,,
dominance,5k-a,4218,414,2.894,0.9928,C1,,0,n,,,
embryo,5k-a,4388,415,2.894,0.9857,,,0,n,embryos,,
convene,5k-a,4457,416,2.894,0.9527,,,1,v,convened|convener|conveners|convenes|convening|convenor|convenors,,
crouch,5k-a,4312,417,2.883,0.9926,,,0,n,crouched|crouches|crouching,,
deviate,5k-a,4226,418,2.883,0.9814,,,1,v,deviated|deviates|deviating|deviation|deviations|undeviating|undeviatingly,,
wary,5k-a,4129,419,2.883,0.9714,,,0,adj,unwarier|unwariest|unwarily|unwariness|unwary|warier|wariest|warily|wariness,,
nominal,5k-a,4228,420,2.883,0.9604,,,0,adj,nominally,,
albeit,5k-a,4090,421,2.883,0.9136,C1,,1,conj,,,
hurdle,5k-a,4399,422,2.872,0.9918,,,0,n,hurdled|hurdler|hurdlers|hurdles|hurdling,,
whereby,5k-a,4026,423,2.872,0.9728,C1,,1,adv,,,
reminisce,5k-a,4320,424,2.872,0.9519,,,0,v,reminisced|reminiscence|reminiscences|reminiscent|reminiscently|reminisces|reminiscing,,
retrospect,5k-a,4187,425,2.860,1.0000,,,0,n,retrospection|retrospections|retrospective|retrospectively|retrospects,,
consortium,5k-a,4280,426,2.848,0.8815,,,0,n,consortia|consortiums,,
degrade,5k-a,4380,427,2.836,0.9896,,,0,v,degradation|degradations|degraded|degrades|degrading,,
seam,5k-a,4451,428,2.823,0.9677,,,0,n,seamed|seamless|seamlessly|seams,,
motif,5k-a,4095,429,2.823,0.9415,,,0,n,motifs,,
bracket,5k-a,4175,430,2.810,1.0000,,,0,n,bracketed|bracketing|brackets,,
signify,5k-a,4143,431,2.810,0.9920,,,0,v,signification|significations|signified|signifieds|signifier|signifiers|signifies|signifying,,
fixture,5k-a,4471,432,2.810,0.9903,C1,,0,n,fixtures,,
converge,5k-a,4182,433,2.810,0.9812,,,0,v,converged|convergence|convergences|convergent|converges|converging,,
feasible,5k-a,4094,434,2.797,0.9829,,,0,adj,feasibilities|feasibility|feasibly|infeasible|unfeasible,,
pragmatic,5k-a,4277,435,2.783,0.9729,,,0,adj,pragmatically|pragmatics,,
mucus,5k-a,4020,436,2.783,0.9528,,,0,n,mucosa|mucosal|mucose|mucous,,
dissent,5k-a,4258,437,2.783,0.9486,,,0,n,dissented|dissenter|dissenters|dissenting|dissents,,
socialism,5k-a,4048,438,2.769,1.0000,,,0,n,socialisms,,
query,5k-a,4033,439,2.769,0.9822,C1,,0,n,queried|queries|querying,,
entail,5k-a,4085,440,2.769,0.9621,,,0,v,entailed|entailing|entailment|entailments|entails,,
incidental,5k-a,4078,441,2.754,0.9952,,,0,adj,incidentally|incidentals,,
multimedia,5k-a,4411,442,2.754,0.9950,,,0,n,,,
erosion,5k-a,4106,443,2.754,0.9860,,,0,n,erosional|erosions,,
incur,5k-a,4042,444,2.754,0.9694,C1,,0,v,incurred|incurring|incurs,,
usage,5k-a,4105,445,2.723,0.9945,B2,,0,n,usages,,
dependency,5k-a,4435,446,2.723,0.9932,,,0,n,dependencies,,
tentative,5k-a,4433,447,2.707,1.0000,,,0,adj,tentatively|tentativeness,,
abolish,5k-a,4029,448,2.690,0.9924,C1,,0,v,abolished|abolishes|abolishing|abolishment,,
mutate,5k-a,4200,449,2.690,0.9898,,,0,v,mutated|mutates|mutating|mutation|mutational|mutations,,
intermediate,5k-a,4060,450,2.672,0.9949,C1,,1,adj,intermediates,,
mosaic,5k-a,4082,451,2.672,0.9893,,,0,n,mosaics,,
overview,5k-a,4494,452,2.654,0.9976,,,0,n,overviews,,
undergraduate,5k-a,4429,453,2.654,0.9927,C1,,0,n,undergraduates,,
agitate,5k-a,4237,454,2.654,0.9774,,,0,v,agitated|agitatedly|agitates|agitating|agitation|agitations|agitator|agitators,,
sediment,5k-a,4070,455,2.634,0.9878,,,0,n,sedimentary|sedimentation|sedimentations|sediments,,
median,5k-a,4381,456,2.614,0.9856,,,0,n,medians,,
botany,5k-a,4417,457,2.614,0.9804,,,0,n,botanic|botanical|botanically|botanist|botanists,,
ventilate,5k-a,4296,458,2.614,0.9760,,,0,v,ventilated|ventilates|ventilating|ventilation|ventilations|ventilator|ventilators|ventilatory,,
amplify,5k-a,4130,459,2.593,0.9944,,,0,v,amplification|amplifications|amplified|amplifier|amplifiers|amplifies|amplifying,,
dilute,5k-a,4209,460,2.593,0.9806,,,0,v,diluted|dilutes|diluting|dilution|dilutions|undiluted,,
underline,5k-a,4100,461,2.571,0.9946,,,0,v,underlined|underlines|underlining,,
outset,5k-a,4342,462,2.522,0.9643,,,0,n,,,
enquire,5k-a,4002,463,2.522,0.9073,C1,,0,v,enquired|enquirer|enquirers|enquires|enquiries|enquiring|enquiringly|enquiry,,
diversify,5k-a,4499,464,2.496,0.9845,,,0,v,diversification|diversified|diversifies|diversifying,,
shrub,5k-a,4375,465,2.468,0.9907,,,0,n,shrubberies|shrubbery|shrubby|shrubs,,
ambiguity,5k-a,4264,466,2.468,0.9900,,,0,n,ambiguities,,
antibody,5k-a,4055,467,2.438,0.9956,,,0,n,antibodies,,
quantify,5k-a,4414,468,2.438,0.9877,,,0,v,quantifiable|quantification|quantified|quantifies|quantifying|unquantifiable|quantifier|quantifiers,,
publicize,5k-a,4449,469,2.406,0.9813,,,0,v,publicise|publicised|publicises|publicising|publicized|publicizes|publicizing,,
fume,5k-a,4474,470,2.406,0.9758,,,0,n,fumed|fumes|fuming,,
substantive,5k-a,4363,471,2.406,0.9603,,,0,adj,substantively,,
rectangle,5k-a,4349,472,2.371,0.9970,,,0,n,rectangles|rectangular,,
fluctuate,5k-a,4088,473,2.371,0.9788,,,1,v,fluctuated|fluctuates|fluctuating|fluctuation|fluctuations,,
autonomous,5k-a,4145,474,2.371,0.9664,,,0,adj,autonomously,,
encompass,5k-a,4446,475,2.333,0.9856,C1,,0,v,encompassed|encompasses|encompassing,,
aggregate,5k-a,4017,476,2.333,0.9812,,,1,n,aggregated|aggregates|aggregating|aggregation|aggregations,,
ensue,5k-a,4442,477,2.333,0.9754,C1,,0,v,ensued|ensues|ensuing,,
intrinsic,5k-a,4464,478,2.333,0.9599,,,1,adj,intrinsically,,
causal,5k-a,4089,479,2.333,0.9293,,,0,adj,causalities|causality|causally,,
volt,5k-a,4063,480,2.292,0.9766,,,0,n,voltage|voltages|voltmeter|voltmeters|volts,,
electorate,5k-a,4196,481,2.292,0.9281,,,0,n,electorates,,
burgle,5k-a,4067,482,2.246,0.7483,,,0,v,burglar|burglaries|burglarize|burglarized|burglarizes|burglarizing|burglars|burglary|burgled|burgles|burgling,,
tariff,5k-a,4107,483,2.195,0.9644,,,0,n,tariffs,,
precipitate,5k-a,4467,484,2.137,0.9950,,,0,v,precipitated|precipitately|precipitates|precipitating|precipitation,,
culminate,5k-a,4189,485,2.137,0.9710,,,0,v,culminated|culminates|culminating|culmination|culminations,,
ratify,5k-a,4283,486,2.137,0.9649,,,0,v,ratification|ratifications|ratified|ratifies|ratifying,,
immigrate,5k-a,4223,487,2.070,0.9823,,,1,v,immigrated|immigrates|immigrating|immigration|immigrations,,
referendum,5k-a,4065,488,2.070,0.9682,C1,,0,n,referenda|referendums,,
analytic,5k-a,4172,489,1.991,0.9885,,,0,adj,analytical|analytically,,
semantic,5k-a,4027,490,1.991,0.9773,,,0,adj,semantically|semanticist|semanticists|semantics,,
embed,5k-a,4322,491,1.991,0.9725,C1,,0,v,embedded|embedding|embeds,,
litigate,5k-a,4426,492,1.991,0.9638,,,0,v,litigated|litigates|litigating|litigation|litigations|litigator|litigators,,
automate,5k-a,4482,493,1.991,0.9599,,,1,v,automated|automates|automating|automation,,
bewilder,5k-a,4282,494,1.769,0.9853,,,0,v,bewildered|bewildering|bewilderingly|bewilderment|bewilders,,
leaflet,5k-a,4024,495,1.769,0.9777,B2,,0,n,leafleted|leafleting|leaflets,,
arbitrate,5k-a,4132,496,1.769,0.9667,,,0,v,arbitrated|arbitrates|arbitrating|arbitration|arbitrations|arbitrator|arbitrators,,
appal,5k-a,4043,497,1.769,,,,0,v,appalled|appalling|appallingly|appals,,
numeric,5k-a,4183,498,1.593,0.9824,,,0,adj,nonnumerical|numerical|numerically,,
dissatisfy,5k-a,4285,499,,0.9608,,,0,,dissatisfaction|dissatisfactions|dissatisfied|dissatisfies|dissatisfying,,
millilitre,5k-a,4007,500,,,,,0,,mil|milliliter|milliliters|millilitres|mils|ml|mll|mlls|mls,,
