family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
wield,6k-a,5496,327,2.894,0.9623,,,0,v,wielded|wielder|wielders|wielding|wields,,
contented,6k-a,5191,328,2.894,0.9572,,,0,adj,contentedly|contenting|contentment,,
conglomerate,6k-a,5371,329,2.894,0.9446,,,0,n,conglomerates|conglomeration|conglomerations,,
outskirts,6k-a,5390,330,2.883,0.9950,,,0,n,,,
binary,6k-a,5079,331,2.883,0.9894,,,0,adj,binaries,,
chromosome,6k-a,5074,332,2.883,0.9851,,,0,n,chromosomal|chromosomes,,
mahogany,6k-a,5427,333,2.883,0.9807,,,0,n,mahoganies,,
respirator,6k-a,5471,334,2.872,0.9974,,,0,n,respirators|respiratory,,
overtake,6k-a,5084,335,2.872,0.9930,,,0,v,overtaken|overtakes|overtaking|overtook,,
compulsory,6k-a,5011,336,2.872,0.9834,B2,,0,adj,compulsorily,,
provisional,6k-a,5037,337,2.872,0.9823,,,0,adj,provisionally|provisionals,,
torque,6k-a,5217,338,2.872,0.9568,,,0,n,torques,,
maritime,6k-a,5467,339,2.872,0.9525,,,0,adj,,,
informative,6k-a,5395,340,2.848,0.9976,,,0,adj,informatively|informativeness|uninformative,,
mesh,6k-a,5342,341,2.848,0.9953,,,0,n,enmesh|enmeshed|enmeshes|enmeshing|enmeshment|enmeshments|meshed|meshes|meshing,,
revert,6k-a,5115,342,2.848,0.9862,,,0,v,reverted|reverting|reverts,,
excursion,6k-a,5123,343,2.836,0.9927,,,0,n,excursionist|excursionists|excursions,,
clinch,6k-a,5409,344,2.836,0.9801,,,0,n,clinched|clincher|clinchers|clinches|clinching,,
disqualify,6k-a,5225,345,2.823,0.9930,,,0,v,disqualification|disqualifications|disqualified|disqualifies|disqualifying,,
reiterate,6k-a,5224,346,2.823,0.9807,,,0,v,reiterated|reiterates|reiterating|reiteration|reiterations,,
finite,6k-a,5252,347,2.823,0.9720,,,1,adj,finitely,,
physiological,6k-a,5241,348,2.810,0.9976,,,0,adj,physiologically,,
drawback,6k-a,5434,349,2.810,0.9905,,,0,n,drawbacks,,
stipulate,6k-a,5179,350,2.810,0.9705,,,0,v,stipulated|stipulates|stipulating|stipulation|stipulations,,
shriek,6k-a,5462,351,2.810,0.9677,,,0,n,shrieked|shrieking|shrieks,,
polymer,6k-a,5031,352,2.810,0.9598,,,0,n,polymerisation|polymerise|polymerised|polymerising|polymerization|polymerize|polymerized|polymerizes|polymerizing|polymers,,
purify,6k-a,5162,353,2.797,0.9954,,,0,v,purification|purifications|purified|purifies|purifying|purifier|purifiers,,
ramble,6k-a,5153,354,2.797,0.9949,,,0,v,rambled|rambler|ramblers|rambles|rambling|ramblings,,
conspire,6k-a,5297,355,2.797,0.9930,,,0,v,conspirator|conspiratorial|conspiratorially|conspirators|conspired|conspires|conspiring,,
euro,6k-a,5036,356,2.797,0.9833,A1,,0,n,euros,,
digit,6k-a,5450,357,2.783,0.9797,,,0,n,digits,,
micro,6k-a,5030,358,2.769,0.9948,,,0,n,micros,,
plateau,6k-a,5419,359,2.769,0.9883,,,0,n,plateaued|plateauing|plateaus|plateaux,,
affinity,6k-a,5097,360,2.769,0.9803,,,0,n,affinities,,
burrow,6k-a,5054,361,2.754,0.9953,,,0,n,burrowed|burrowing|burrows,,
emulate,6k-a,5112,362,2.754,0.9909,,,0,v,emulated|emulates|emulating|emulation|emulator|emulators,,
solvent,6k-a,5059,363,2.754,0.9806,,,0,n,solvents,,
deflect,6k-a,5494,364,2.739,0.9977,,,0,v,deflected|deflecting|deflection|deflections|deflects,,
demolish,6k-a,5056,365,2.739,0.9926,,,0,v,demolished|demolishes|demolishing,,
diagonal,6k-a,5284,366,2.739,0.9899,,,0,adj,diagonally|diagonals,,
eradicate,6k-a,5208,367,2.739,0.9894,,,0,v,eradicated|eradicates|eradicating|eradication,,
thrash,6k-a,5316,368,2.739,0.9871,,,0,v,thrashed|thrasher|thrashers|thrashes|thrashing,,
snarl,6k-a,5482,369,2.739,0.9851,,,0,n,snarled|snarling|snarls|unsnarl|unsnarled|unsnarling|unsnarls,,
memorandum,6k-a,5053,370,2.739,0.9319,,,0,n,memoranda|memorandums,,
papal,6k-a,5105,371,2.739,0.8645,,,0,adj,,,
detriment,6k-a,5206,372,2.723,0.9635,,,0,n,detrimental|detrimentally|detriments,,
adjective,6k-a,5048,373,2.707,1.0000,,,0,n,adjectival|adjectivally|adjectives,,
partition,6k-a,5200,374,2.707,0.9916,,,0,n,partitioned|partitioning|partitions,,
node,6k-a,5022,375,2.707,0.9424,,,0,n,nodal|nodes,,
terminology,6k-a,5211,376,2.690,0.9975,,,0,n,terminological|terminologies,,
glossy,6k-a,5301,377,2.690,0.9953,,,0,adj,glossier|glossiest|glossily|glossiness|semigloss,,
advent,6k-a,5141,378,2.690,0.9950,,,0,n,advents,,
plume,6k-a,5246,379,2.690,0.9653,,,0,n,plumage|plumages|plumed|plumes,,
procure,6k-a,5176,380,2.690,0.9587,,,0,v,procured|procurement|procurements|procurer|procurers|procures|procuring,,
acquit,6k-a,5440,381,2.690,0.9192,,,0,n,acquits|acquittal|acquittals|acquitted|acquitting,,
indignant,6k-a,5109,382,2.672,0.9864,,,0,adj,indignantly|indignation|indignations,,
quiver,6k-a,5425,383,2.672,0.9841,,,0,n,quivered|quivering|quivers,,
alleviate,6k-a,5369,384,2.672,0.9800,,,0,v,alleviated|alleviates|alleviating|alleviation,,
bellow,6k-a,5441,385,2.672,0.9799,,,0,v,bellowed|bellowing|bellows,,
reciprocal,6k-a,5478,386,2.672,0.9663,,,0,adj,nonreciprocal|reciprocally|reciprocals,,
repertoire,6k-a,5439,387,2.672,0.9496,,,0,n,repertoires,,
nourish,6k-a,5466,388,2.654,0.9903,,,0,v,nourished|nourishes|nourishing|nourishment|nourishments|undernourished,,
complacent,6k-a,5219,389,2.654,0.9851,,,0,adj,complacencies|complacency|complacently,,
algae,6k-a,5205,390,2.654,0.9828,,,0,n,algaes|alga|algal,,
acclaim,6k-a,5312,391,2.654,0.9805,,,0,n,acclaimed|acclaiming|acclaims|acclamation|acclamations,,
breadth,6k-a,5314,392,2.654,0.9216,,,0,n,breadths,,
armchair,6k-a,5090,393,2.634,0.9976,,,0,n,armchairs,,
regenerate,6k-a,5078,394,2.634,0.9943,,,0,v,regenerated|regenerates|regenerating|regeneration|regenerations|regenerative|unregenerate,,
shear,6k-a,5057,395,2.634,0.9855,,,0,v,sheared|shearer|shearers|shearing|shears|shorn,,
equate,6k-a,5220,396,2.614,0.9944,,,1,v,equated|equates|equating,,
subside,6k-a,5136,397,2.614,0.9899,,,0,v,subsided|subsidence|subsides|subsiding,,
onwards,6k-a,5013,398,2.614,0.9826,,,0,adv,onward,,
omission,6k-a,5107,399,2.614,0.9816,,,0,n,omissions,,
patronage,6k-a,5102,400,2.593,0.9847,,,0,n,patronages,,
enchant,6k-a,5188,401,2.593,0.9791,,,0,v,enchanted|enchanter|enchanters|enchantress|enchantresses|enchanting|enchantingly|enchantment|enchantments|enchants,,
augment,6k-a,5295,402,2.593,0.9661,,,0,v,augmentation|augmentations|augmented|augmenter|augmenters|augmenting|augments,,
propagate,6k-a,5216,403,2.593,0.9481,,,0,v,propagated|propagates|propagating|propagation|propagations|propagator|propagators,,
tsar,6k-a,5120,404,2.593,0.8959,,,0,n,czar|czarist|czarists|czars|tsarism|tsarist|tsarists|tsars|tzar|tzarist|tzarists|tzars,,
diarrhoea,6k-a,5143,405,2.593,,,,0,n,diarrhea|diarrheas|diarrhoeal|diarrhoeas,,
denomination,6k-a,5318,406,2.571,0.9949,,,0,n,denominate|denominated|denominates|denominating|denominational|denominations|nondenominational,,
equitable,6k-a,5231,407,2.571,0.9742,,,0,adj,equitably|inequitable|inequitably,,
feminism,6k-a,5228,408,2.547,0.9974,,,0,n,feminisms,,
justly,6k-a,5264,409,2.547,0.9875,,,0,adv,unjust|unjustly|justness|unjustness,,
poach,6k-a,5247,410,2.547,0.9819,,,0,v,poached|poacher|poachers|poaches|poaching,,
prominence,6k-a,5375,411,2.522,0.9901,,,0,n,prominences,,
ascent,6k-a,5420,412,2.522,0.9752,,,0,n,ascents,,
affluent,6k-a,5379,413,2.496,0.9926,,,0,adj,affluently|affluence,,
vandal,6k-a,5127,414,2.496,0.9857,,,0,n,vandalise|vandalised|vandalises|vandalising|vandalism|vandalisms|vandalize|vandalized|vandalizes|vandalizing|vandals,,
interchange,6k-a,5233,415,2.496,0.9819,,,0,n,interchangeability|interchangeable|interchangeably|interchanged|interchanges|interchanging|noninterchangeable,,
stifle,6k-a,5249,416,2.496,0.9806,,,0,v,stifled|stifles|stifling,,
emphatic,6k-a,5464,417,2.496,0.9688,,,0,adj,emphatically|unemphatic,,
preclude,6k-a,5282,418,2.496,0.9554,,,0,v,precluded|precludes|precluding,,
unilateral,6k-a,5435,419,2.496,0.9541,,,0,adj,unilateralism|unilateralist|unilateralists|unilaterally,,
construe,6k-a,5159,420,2.496,0.9291,,,0,v,construed|construes|construing|misconstrue|misconstrued|misconstrues,,
forgo,6k-a,5287,421,2.496,0.8699,,,0,v,forego|foregoes|foregoing|foregone|forgoes|forgoing|forgone|forwent,,
contour,6k-a,5336,422,2.468,0.9923,,,0,n,contoured|contouring|contours,,
spreadsheet,6k-a,5114,423,2.468,0.9922,,,0,n,spreadsheets,,
antiquity,6k-a,5407,424,2.468,0.9705,,,0,n,antiquities,,
distaste,6k-a,5360,425,2.438,0.9865,,,0,n,distasteful|distastefully|distastefulness|distastes,,
retort,6k-a,5148,426,2.438,0.9837,,,0,n,retorted|retorting|retorts,,
facet,6k-a,5230,427,2.438,0.9593,,,0,n,faceted|facets|multifaceted,,
throb,6k-a,5401,428,2.406,0.9916,,,0,v,throbbed|throbbing|throbs,,
fortify,6k-a,5348,429,2.406,0.9875,,,0,v,fortification|fortifications|fortified|fortifies|fortifying,,
disillusion,6k-a,5278,430,2.406,0.9770,,,0,v,disillusioned|disillusioning|disillusionment|disillusionments|disillusions,,
bombard,6k-a,5370,431,2.406,0.9708,,,0,n,bombarded|bombardier|bombardiers|bombarding|bombardment|bombardments|bombards,,
cumulative,6k-a,5180,432,2.371,0.9972,,,0,adj,cumulatively|noncumulative,,
choreograph,6k-a,5443,433,2.371,0.9836,,,0,v,choreographed|choreographer|choreographers|choreographic|choreographies|choreographing|choreographs|choreography,,
underwrite,6k-a,5103,434,2.371,0.9614,,,0,v,underwrit|underwriter|underwriters|underwrites|underwriting|underwritten|underwrote,,
secrete,6k-a,5018,435,2.371,0.9577,,,0,v,secreted|secretes|secreting|secretion|secretions|secretor|secretors|secretory,,
austere,6k-a,5165,436,2.371,0.8886,,,0,adj,austerely|austerities|austerity,,
felled,6k-a,5135,437,2.371,,,,0,v,feller|fellers|felling|fells,,
vapour,6k-a,5424,438,2.371,,,,0,n,vapor|vaporiser|vaporisers|vaporizer|vaporizers|vapors|vapours|vaporous,,
chronology,6k-a,5186,439,2.333,0.9841,,,0,n,chronological|chronologically|chronologies|chronologist|chronologists,,
authoritative,6k-a,5257,440,2.333,0.9833,,,0,adj,authoritatively|authoritativeness,,
abolition,6k-a,5023,441,2.333,0.9821,,,0,n,abolitionism|abolitionist|abolitionists|abolitions,,
cleave,6k-a,5283,442,2.333,0.9743,,,0,v,cleavage|cleavages|cleaved|cleaver|cleavers|cleaves|cleaving|cloven,,
wry,6k-a,5177,443,2.333,0.9684,,,0,adj,wryer|wryest|wryly,,
etch,6k-a,5339,444,2.333,0.9207,,,0,v,etched|etcher|etchers|etches|etching|etchings,,
malign,6k-a,5239,445,2.333,0.9187,,,0,v,malignancies|malignancy|malignant|malignantly|maligned|maligning|maligns|nonmalignant,,
synonym,6k-a,5163,446,2.292,0.9858,,,0,n,synonymous|synonyms|synonymy,,
dissident,6k-a,5236,447,2.292,0.9176,,,0,n,dissidents|dissidence,,
baffle,6k-a,5472,448,2.246,0.9901,,,0,v,baffled|bafflement|baffler|bafflers|baffles|baffling,,
twofold,6k-a,5290,449,2.246,0.9756,,,0,adv,eightfold|fivefold|fourfold|hundredfold|millionfold|ninefold|sevenfold|sixfold|tenfold|thousandfold|threefold|twentyfold,,
adorn,6k-a,5493,450,2.246,0.9625,,,0,v,adorned|adorning|adornment|adornments|adorns|unadorned,,
equivocal,6k-a,5460,451,2.246,0.9580,,,0,adj,equivocally|equivocalness|unequivocal|unequivocally,,
excise,6k-a,5099,452,2.246,0.9316,,,0,n,excised|excises|excising|excision|excisions,,
allot,6k-a,5118,453,2.246,0.7184,,,0,n,allotment|allotments|allots|allotted|allotting,,
neuron,6k-a,5405,454,2.195,0.9851,,,0,n,neuronal|neurons,,
infringe,6k-a,5124,455,2.195,0.9826,,,0,v,infringed|infringement|infringements|infringes|infringing,,
halve,6k-a,5240,456,2.195,0.9468,,,0,v,halved|halving,,
impetus,6k-a,5305,457,2.195,0.9029,,,0,n,impetuses,,
invert,6k-a,5194,458,2.137,0.9948,,,0,v,inverted|inverting|inverts,,
deform,6k-a,5313,459,2.137,0.9877,,,0,v,deformation|deformations|deformed|deforming|deformities|deformity|deforms,,
locality,6k-a,5042,460,2.137,0.9843,,,0,n,localities,,
curtail,6k-a,5489,461,2.137,0.9573,,,0,v,curtailed|curtailing|curtailment|curtailments|curtails,,
stringent,6k-a,5392,462,2.137,0.9413,,,0,adj,stringencies|stringency|stringently,,
encode,6k-a,5167,463,2.070,0.9811,,,0,v,encoded|encoder|encoders|encodes|encoding,,
incubate,6k-a,5092,464,2.070,0.9803,,,0,v,incubated|incubates|incubating|incubation|incubations|incubator|incubators|preincubated|preincubation,,
devalue,6k-a,5076,465,2.070,0.9793,,,0,v,devaluation|devaluations|devalued|devalues|devaluing,,
cobble,6k-a,5263,466,2.070,0.9759,,,0,v,cobbled|cobbler|cobblers|cobbles|cobbling,,
corrode,6k-a,5452,467,2.070,0.9529,,,0,v,corroded|corrodes|corroding|corrosion|corrosive|corrosively|noncorrosive,,
ascribe,6k-a,5396,468,2.070,0.9063,,,0,v,ascribed|ascribes|ascribing|ascription,,
presuppose,6k-a,5187,469,2.070,0.8983,,,0,v,presupposed|presupposes|presupposing|presupposition|presuppositions,,
chaired,6k-a,5125,470,2.070,,,,0,v,chairing,,
litre,6k-a,5021,471,2.070,,B2,,0,n,liter|liters|litres,,
refurbish,6k-a,5089,472,1.991,0.9853,,,0,v,furbish|furbished|furbisher|furbishers|furbishes|furbishing|furbishment|furbishments|refurbished|refurbishes|refurbishing|refurbishment|refurbishments,,
denote,6k-a,5104,473,1.991,0.9796,,,1,v,denotation|denotations|denoted|denotes|denoting,,
partiality,6k-a,5361,474,1.991,0.9685,,,0,n,impartial|impartialities|impartiality|impartially|partialities,,
disseminate,6k-a,5226,475,1.991,0.9476,,,0,v,disseminated|disseminates|disseminating|dissemination,,
accrue,6k-a,5140,476,1.991,0.9000,,,0,v,accrual|accruals|accrued|accrues|accruing,,
purport,6k-a,5260,477,1.991,0.7908,,,0,v,purported|purportedly|purporting|purports,,
capitalise,6k-a,5279,478,1.991,,,,0,v,capitalisation|capitalised|capitalises|capitalising|capitalization|capitalize|capitalized|capitalizes|capitalizing,,
bibliography,6k-a,5121,479,1.894,0.9974,,,0,n,bibliographers|bibliographer|bibliographic|bibliographical|bibliographically|bibliographies,,
punctuate,6k-a,5391,480,1.894,0.9903,,,0,v,punctuated|punctuates|punctuating|punctuation,,
exemplify,6k-a,5190,481,1.894,0.9874,,,0,v,exemplification|exemplifications|exemplified|exemplifies|exemplifying,,
induct,6k-a,5178,482,1.894,0.9626,,,0,v,inducted|inducting|induction|inductions|inducts,,
subsist,6k-a,5367,483,1.894,0.8859,,,0,v,subsisted|subsistence|subsisting|subsists,,
exasperate,6k-a,5344,484,1.769,0.9707,,,0,v,exasperated|exasperates|exasperating|exasperation,,
necessitate,6k-a,5214,485,1.769,0.9587,,,0,v,necessitated|necessitates|necessitating|necessitation,,
relegate,6k-a,5081,486,1.769,0.9149,,,0,v,relegated|relegates|relegating|relegation|relegations,,
hectare,6k-a,5068,487,1.769,0.7430,,,0,n,hectares,,
deliberated,6k-a,5480,488,1.769,,,,0,v,deliberates|deliberating|deliberation|deliberations|deliberative,,
adequacy,6k-a,5096,489,1.593,0.9832,,,0,n,inadequacies|inadequacy,,
overcrowd,6k-a,5364,490,1.593,0.9688,,,0,v,overcrowded|overcrowding|overcrowds,,
deregulate,6k-a,5473,491,1.593,0.9164,,,0,v,deregulated|deregulates|deregulating|deregulation|deregulatory,,
typewrite,6k-a,5293,492,1.593,0.9036,,,0,n,typewriter|typewriters|typewrites|typewrote|typewriting|typewritten,,
notate,6k-a,5400,493,1.593,0.8718,,,0,v,notated|notates|notating|notation|notations,,
ibid,6k-a,5265,494,1.593,0.5050,,,0,adv,,,
decentralize,6k-a,5137,495,,0.9782,,,0,,decentralisation|decentralisations|decentralise|decentralised|decentralises|decentralising|decentralization|decentralizations|decentralized|decentralizes|decentralizing,,
amenity,6k-a,5149,496,,0.9649,,,0,,amenities,,
proliferate,6k-a,5029,497,,0.9564,,,0,,proliferated|proliferates|proliferating|proliferation|proliferations|proliferative,,
adjoin,6k-a,5129,498,,0.9288,,,0,,adjoined|adjoining|adjoins,,
underpin,6k-a,5250,499,,0.9158,,,0,,underpinned|underpinning|underpinnings|underpins,,
distil,6k-a,5088,500,,0.7024,,,0,,distilation|distilations|distill|distillation|distillations|distilled|distiller|distilleries|distillers|distillery|distilling|distills|distils,,
