family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
knee,2k-b,1563,271,4.167,0.9977,A2,,0,n,kneed|kneeing|knees,,
spin,2k-b,1694,272,4.165,0.9907,C1,,0,v|n,spinner|spinners|spinning|spins|spun,,
port,2k-b,1527,273,4.162,0.9974,B1,,0,n,ported|ports,,
habit,2k-b,1647,274,4.160,1.0000,A2,,0,n,habits,,
awkward,2k-b,1873,275,4.156,0.9856,B2,,0,adj,awkwardly|awkwardness|awkwardnesses,,
flip,2k-b,1989,276,4.155,0.9975,,,0,v,flipped|flipping|flips,,
cotton,2k-b,1803,277,4.152,1.0000,B1,,0,n,cottons,,
brush,2k-b,1635,278,4.151,1.0000,A2,,0,v|n,brushed|brushes|brushing|unbrushed,,
towel,2k-b,1947,279,4.151,0.9974,A2,,0,n,towelette|towelettes|towelling|toweling|towels,,
admire,2k-b,1584,280,4.151,0.9954,B1,,0,v,admirable|admirably|admiration|admired|admirer|admirers|admires|admiring|admiringly,,
anxious,2k-b,1677,281,4.149,0.9897,B2,,0,adj,anxiously,,
brand,2k-b,1688,282,4.145,1.0000,B1,,0,n|v,branded|branding|brands,,
blonde,2k-b,1916,283,4.144,1.0000,A1,,0,adj,blond|blonder|blondes|blondest|blondness|blondy,,
polite,2k-b,1856,284,4.144,0.9923,A2,,0,adj,impolite|impolitely|impoliteness|politely|politeness|politenesses|politer|politest,,
counter,2k-b,1546,285,4.143,0.9976,B2,,0,n|v,countered|countering|counters,,
shave,2k-b,1954,286,4.139,0.9906,,,0,v,shaved|shaven|shaver|shavers|shaves|shaving|shavings|unshaven,,
poem,2k-b,1625,287,4.135,0.9972,B1,,0,n,poems,,
chop,2k-b,1850,288,4.134,1.0000,B2,,0,v,chopped|chopper|choppers|chopping|chops,,
muscle,2k-b,1630,289,4.134,0.9898,B1,,0,n,muscled|muscles|muscling,,
jam,2k-b,1896,290,4.131,0.9948,A2,,0,n,jammed|jamming|jams,,
steam,2k-b,1654,291,4.129,1.0000,B2,,0,n,steamed|steaming|steams|steamy,,
sheep,2k-b,1728,292,4.128,0.9975,A1,,0,n,,,
adventure,2k-b,1711,293,4.128,0.9973,A2,,0,n,adventured|adventurer|adventurers|adventures|adventuring|adventurism|adventurous|misadventure|misadventures|adventuresome|adventuress|adventurously,,
exam,2k-b,1920,294,4.128,0.9897,A1,,0,n,exams,,
wicked,2k-b,1950,295,4.124,0.9949,,,0,adj,wickeder|wickedest|wickedly|wickedness,,
shell,2k-b,1652,296,4.121,0.9950,B1,,0,n,shelled|shelling|shells|unshelled,,
shove,2k-b,1991,297,4.121,0.9902,,,0,v,shoved|shoves|shoving,,
pile,2k-b,1702,298,4.120,0.9975,B2,,0,n|v,piled|piles|piling|pilings,,
basket,2k-b,1890,299,4.120,0.9950,B2,,0,n,basketful|basketry|baskets|basketsful,,
whip,2k-b,1885,300,4.119,0.9952,C1,,0,v,whipped|whipping|whips,,
stroke,2k-b,1709,301,4.117,0.9930,B2,,0,n,stroked|strokes|stroking,,
drawer,2k-b,1924,302,4.114,0.9909,,,0,n,drawers,,
blanket,2k-b,1905,303,4.113,0.9977,B2,,0,n,blanketed|blanketing|blankets,,
lamp,2k-b,1846,304,4.110,0.9976,A2,,0,n,lamps,,
dive,2k-b,1796,305,4.108,0.9925,B2,,0,v|n,diveable|dived|diver|divers|dives|diving,,
swallow,2k-b,1793,306,4.105,0.9940,B2,,0,v,swallowed|swallowing|swallows,,
empire,2k-b,1649,307,4.103,0.9973,B2,,0,n,empires,,
string,2k-b,1534,308,4.103,0.9902,B1,,0,n,stringed|stringing|strings|stringy|strung,,
toe,2k-b,1874,309,4.103,0.9902,B1,,0,n,toed|toeing|toes,,
pump,2k-b,1761,310,4.102,0.9976,C1,,0,v|n,pumped|pumper|pumpers|pumping|pumps,,
twist,2k-b,1690,311,4.101,0.9977,C1,,0,v|n,twisted|twister|twisters|twisting|twistings|twists|twisty|untwisted,,
pole,2k-b,1777,312,4.100,0.9930,C1,,0,n,poles,,
complain,2k-b,1600,313,4.099,1.0000,A2,,0,v,complained|complaining|complains|uncomplaining|complainer|complainers,,
battery,2k-b,1854,314,4.094,0.9976,B1,,0,n,batteries,,
inch,2k-b,1530,315,4.093,1.0000,B2,,0,n,inched|inches|inching,,
bump,2k-b,1902,316,4.092,0.9976,,,0,n,bumped|bumper|bumpers|bumping|bumps|bumpy|bumpier|bumpiest|bumpiness,,
lawn,2k-b,1945,317,4.092,0.9951,C1,,0,n,lawns,,
purple,2k-b,1934,318,4.091,0.9975,A1,,0,adj|n,purples|purplish,,
pan,2k-b,1785,319,4.090,0.9870,B1,,0,n,pans,,
handy,2k-b,1983,320,4.087,0.9927,C1,,0,adj,handier|handiest|handily|handiness,,
accent,2k-b,1881,321,4.086,0.9873,B2,,0,n,accented|accenting|accents|unaccented,,
crawl,2k-b,1952,322,4.081,0.9976,C1,,0,v,crawled|crawler|crawlers|crawlies|crawling|crawls|crawly,,
tale,2k-b,1673,323,4.079,0.9909,B2,,0,n,tales,,
log,2k-b,1791,324,4.078,1.0000,C1,,0,n|v,logged|logger|loggers|logging|loggings|logs,,
bacon,2k-b,1939,325,4.074,0.9951,,,0,n,bacons,,
frog,2k-b,1974,326,4.073,0.9973,A2,,0,n,froggies|froggy|froglike|frogs,,
weed,2k-b,1937,327,4.071,0.9975,C1,,0,n,weeded|weedier|weediest|weeding|weedless|weeds|weedy|weeder|weeders,,
cloud,2k-b,1583,328,4.070,0.9976,A2,,0,n,clouded|clouding|cloudless|clouds|cloudy|unclouded,,
reckon,2k-b,1613,329,4.068,0.9692,B2,,0,v,reckoned|reckoning|reckonings|reckons,,
shelter,2k-b,1781,330,4.067,0.9975,B2,,0,n|v,sheltered|sheltering|shelters|unsheltered,,
lend,2k-b,1548,331,4.067,0.9952,A2,,0,v,lender|lenders|lending|lends|lent,,
carpet,2k-b,1674,332,4.066,1.0000,A2,,0,n,carpeted|carpeting|carpets|uncarpeted,,
spoil,2k-b,1853,333,4.066,0.9912,B2,,0,v,spoiled|spoiler|spoilers|spoiling|spoils|spoilt|unspoiled|unspoilt|spoilage,,
dish,2k-b,1721,334,4.059,1.0000,A1,,0,n,dished|dishes|dishing,,
elephant,2k-b,1925,335,4.056,0.9974,A1,,0,n,elephants,,
potato,2k-b,1809,336,4.053,0.9945,A1,,0,n,potatoes,,
creep,2k-b,1862,337,4.051,0.9950,C1,,0,v,creeper|creepers|creeping|creeps|creepy|crept,,
boot,2k-b,1552,338,4.047,0.9974,A1,,0,n,booted|booting|boots,,
bitter,2k-b,1607,339,4.047,0.9973,B2,,0,adj,bitterer|bitterest|bitterly|bitterness,,
disturb,2k-b,1510,340,4.045,0.9972,B2,,0,v,disturbance|disturbances|disturbed|disturbing|disturbingly|disturbs|undisturbed,,
nest,2k-b,1813,341,4.045,0.9951,C1,,0,n,nested|nesting|nests,,
shed,2k-b,1763,342,4.041,0.9904,C1,,0,v,shedding|sheds,,
fetch,2k-b,1875,343,4.040,0.9902,,,0,v,fetched|fetches|fetching|fetchingly,,
instant,2k-b,1644,344,4.033,0.9952,B2,,0,adj,instantaneous|instantaneously|instantly|instants,,
banana,2k-b,1980,345,4.031,0.9949,A1,,0,n,bananas,,
salary,2k-b,1724,346,4.031,0.9900,A2,,0,n,salaried|salaries|salarys,,
lamb,2k-b,1841,347,4.027,0.9956,,,0,n,lambed|lambing|lambs,,
kindly,2k-b,1795,348,4.023,0.9976,,,0,adv,kinder|kindest|kindliness|kindlinesses|kindness|kindnesses|unkind|unkindest|unkindly|unkindness,,
twin,2k-b,1708,349,4.019,0.9975,A2,,0,n|adj,twinned|twinning|twins,,
nanny,2k-b,1926,350,4.018,0.9950,,,0,n,nan|nana|nanas|nanna|nannas|nannie|nannies|nans,,
plug,2k-b,1900,351,4.018,0.9835,C1,,0,v|n,plugged|plugging|plugs|unplug|unplugged|unplugging|unplugs,,
lean,2k-b,1505,352,4.016,0.9977,B2,,0,v,leaned|leaning|leanings|leans|leant,,
bee,2k-b,1946,353,4.015,0.9951,B1,,0,n,bees,,
enormous,2k-b,1547,354,4.014,0.9971,A2,,1,adj,enormously,,
stiff,2k-b,1751,355,4.011,0.9975,B2,,0,adj,stiffen|stiffened|stiffening|stiffens|stiffener|stiffeners|stiffer|stiffest|stiffly|stiffness|stiffs,,
brick,2k-b,1738,356,4.008,0.9899,B2,,0,n,bricked|brickie|brickies|bricks|bricky,,
worm,2k-b,1941,357,4.005,0.9910,B2,,0,n,wormed|wormier|wormiest|worming|worms|wormy,,
bleed,2k-b,1892,358,4.004,0.9859,C1,,0,v,bled|bleedin|bleeding|bleeds|bleeder|bleeders,,
envelope,2k-b,1863,359,4.003,1.0000,B2,,0,n,envelop|enveloped|envelopes|enveloping|envelopment|envelopments|envelops,,
bucket,2k-b,1940,360,4.001,0.9977,,,0,n,bucketful|buckets|bucketsful,,
skirt,2k-b,1864,361,3.999,1.0000,A1,,0,n,skirts,,
massive,2k-b,1569,362,3.999,0.9976,B2,,0,adj,massively|massiveness,,
bounce,2k-b,1888,363,3.993,0.9976,C1,,0,v,bounced|bouncer|bouncers|bounces|bouncier|bounciest|bouncily|bounciness|bouncing|bouncy,,
blank,2k-b,1833,364,3.987,0.9956,A2,,0,adj|n,blanked|blanking|blankly|blankness|blanks,,
punish,2k-b,1611,365,3.986,0.9975,B1,,0,v,nonpunishable|punishable|punished|punisher|punishers|punishes|punishing|punishment|punishments|unpunished,,
polish,2k-b,1668,366,3.986,0.9971,,,0,n,polished|polisher|polishers|polishes|polishing|unpolished,,
spray,2k-b,1865,367,3.985,0.9950,,,0,n,respray|resprayed|respraying|resprays|sprayed|sprayer|sprayers|spraying|sprays,,
sweep,2k-b,1574,368,3.978,0.9945,B2,,0,v,sweeper|sweepers|sweeping|sweepings|sweeps|swept,,
height,2k-b,1557,369,3.970,1.0000,A2,,0,n,heights,,
faint,2k-b,1745,370,3.968,0.9920,,,0,adj,fainted|fainter|faintest|fainting|faintings|faintly|faintness|faints,,
somewhat,2k-b,1581,371,3.959,0.9904,B2,,1,adv,,,
chew,2k-b,1964,372,3.957,0.9951,,,0,v,chewed|chewer|chewers|chewier|chewiest|chewing|chews|chewy,,
flame,2k-b,1790,373,3.956,0.9976,B2,,0,n,flamed|flames|flaming,,
cart,2k-b,1759,374,3.956,0.9946,,,0,n,carted|carter|carters|carting|carts,,
sock,2k-b,1966,375,3.954,1.0000,A2,,0,n,socks,,
breast,2k-b,1717,376,3.953,0.9976,B2,,0,n,breasted|breasting|breasts,,
oven,2k-b,1918,377,3.949,0.9906,A2,,0,n,ovens,,
repair,2k-b,1572,378,3.946,1.0000,A2,,0,v|n,repaired|repairer|repairers|repairing|repairs|unrepaired|repairable,,
embarrass,2k-b,1618,379,3.946,0.9872,,,0,v,embarrassed|embarrasses|embarrassing|embarrassingly|embarrassment|embarrassments|unembarrassed,,
cough,2k-b,1922,380,3.944,0.9975,,,0,n,coughed|coughing|coughs,,
tin,2k-b,1746,381,3.937,0.9951,B1,,0,n,tinful|tinfuls|tinned|tinny|tins,,
fold,2k-b,1597,382,3.936,0.9912,B1,,0,v|n,folded|folding|foldings|folds|unfold|unfolded|unfolding|unfolds|refold|refolded|refolding|refolds,,
burst,2k-b,1693,383,3.931,0.9902,C1,,0,v,bursting|bursts,,
drum,2k-b,1825,384,3.928,1.0000,B1,,0,n,drummed|drummer|drummers|drumming|drums,,
disappoint,2k-b,1525,385,3.927,0.9922,B2,,0,v,disappointed|disappointing|disappointingly|disappointment|disappointments|disappoints,,
fry,2k-b,1847,386,3.924,0.9976,B1,,0,v,fried|fries|fryer|fryers|frying,,
refrigerator,2k-b,1903,387,3.923,0.9856,,,0,n,fridge|fridges|refrigerate|refrigerated|refrigerates|refrigerating|refrigeration|refrigerations|refrigerators,,
ceiling,2k-b,1780,388,3.922,0.9950,B1,,0,n,ceilinged|ceilings,,
bare,2k-b,1544,389,3.921,1.0000,C1,,0,adj,bared|barely|bareness|barer|bares|barest|baring,,
fur,2k-b,1923,390,3.918,0.9972,B1,,0,n,furred|furrier|furriest|furriness|furry|furs,,
smash,2k-b,1851,391,3.917,0.9976,C1,,0,v,smashed|smasher|smashers|smashes|smashing|unsmashed,,
native,2k-b,1739,392,3.917,0.9947,B1,,0,adj|n,nativelike|natives|unnativelike,,
cape,2k-b,1976,393,3.916,1.0000,,,0,name,caped|capes,,
presume,2k-b,1533,394,3.911,0.9975,C1,,1,v,presumably|presumed|presumes|presuming|presumption|presumptions,,
ski,2k-b,1816,395,3.909,0.9977,A2,,0,v|n,skied|skier|skiers|skiing|skiings|skis,,
stream,2k-b,1628,396,3.906,1.0000,B2,,0,n,streamed|streaming|streams,,
tray,2k-b,1891,397,3.906,0.9955,,,0,n,trays,,
minus,2k-b,1884,398,3.896,0.9921,,,0,prep,minuses,,
soil,2k-b,1529,399,3.892,0.9952,B1,,0,n,soils|subsoil|subsoils,,
sausage,2k-b,1979,400,3.892,0.9951,,,0,n,sausages,,
rot,2k-b,1883,401,3.888,0.9919,,,0,v,rots|rotted|rotten|rottener|rottenest|rottenly|rottenness|rotting,,
cans,2k-b,1982,402,3.885,,,,0,n,canned|canning|cannery|canneries,,
recipe,2k-b,1887,403,3.882,0.9974,A2,,0,n,recipes,,
seed,2k-b,1627,404,3.880,1.0000,B1,,0,n,seeded|seeding|seedless|seedling|seedlings|seeds|unseeded,,
float,2k-b,1679,405,3.874,1.0000,B2,,0,v,floatation|floatations|floated|floater|floaters|floating|floats|floaty,,
expense,2k-b,1560,406,3.873,1.0000,B2,,0,n,expenses,,
tide,2k-b,1787,407,3.867,0.9976,C1,,0,n,intertidal|tidal|tides,,
casual,2k-b,1794,408,3.865,0.9919,B2,,0,adj,casually|casualness|casuals,,
melt,2k-b,1867,409,3.865,0.9890,B2,,0,v,meltdown|melted|melting|melts,,
suspicion,2k-b,1650,410,3.865,0.9842,C1,,0,n,suspicions|suspicious|suspiciously,,
folk,2k-b,1783,411,3.855,1.0000,B1,,0,n|adj,folks,,
cheek,2k-b,1706,412,3.855,0.9924,B2,,0,n,cheeks,,
jaw,2k-b,1899,413,3.854,1.0000,,,0,n,jawed|jawing|jaws,,
automatic,2k-b,1523,414,3.845,0.9896,B2,,0,adj,automatically|semiautomatic,,
shelf,2k-b,1736,415,3.843,0.9974,B1,,0,n,shelve|shelved|shelves|shelving,,
hobby,2k-b,1978,416,3.842,0.9974,A1,,0,n,hobbies|hobbyist|hobbyists,,
teenage,2k-b,1755,417,3.837,0.9951,A2,,0,adj,teenaged|teenager|teenagers,,
bean,2k-b,1882,418,3.836,0.9976,A2,,0,n,beans,,
leap,2k-b,1758,419,3.825,0.9952,C1,,0,v|n,leaped|leaper|leapers|leaping|leaps|leapt,,
feather,2k-b,1906,420,3.822,1.0000,B2,,0,n,feathered|feathering|featherless|feathers|feathery,,
jeans,2k-b,1962,421,3.821,0.9930,A1,,0,n,,,
internet,2k-b,1999,422,3.817,0.9975,A1,,0,n,,,
laboratory,2k-b,1526,423,3.813,0.9975,B1,,0,n,lab|laboratories|labs,,
pronounce,2k-b,1835,424,3.813,0.9974,A2,,0,v,mispronounce|mispronounced|mispronounces|mispronouncing|mispronunciation|mispronunciations|pronounceable|pronounced|pronounces|pronouncing|pronunciation|pronunciations|unpronounceable,,
altogether,2k-b,1723,425,3.808,0.9767,B2,,0,adv,,,
bake,2k-b,1567,426,3.802,0.9923,B1,,0,v,baked|baker|bakeries|bakers|bakery|bakes|baking,,
pine,2k-b,1956,427,3.793,0.9943,,,0,n,pines|piney,,
lasted,2k-b,1685,428,3.792,,,,0,v,everlasting|lasting|lasts|longlasting,,
starve,2k-b,1889,429,3.790,0.9974,B2,,0,v,starvation|starved|starves|starving,,
pudding,2k-b,1972,430,3.790,0.9948,,,0,n,pud|puddings|puds,,
entertain,2k-b,1555,431,3.789,0.9973,B1,,0,v,entertained|entertainer|entertainers|entertaining|entertainingly|entertainment|entertainments|entertains|unentertaining,,
cloth,2k-b,1848,432,3.786,1.0000,B1,,0,n,cloths,,
brake,2k-b,1931,433,3.778,0.9948,,,0,n,braked|brakes|braking,,
shade,2k-b,1714,434,3.776,0.9950,B2,,0,n,shaded|shades|shadiness|shading|shadings|shady|unshaded,,
boil,2k-b,1687,435,3.775,0.9915,A2,,0,v,boiled|boiler|boilers|boiling|boils,,
stamp,2k-b,1716,436,3.773,0.9948,A2,,0,n,stamped|stamping|stamps|unstamped,,
stir,2k-b,1744,437,3.772,0.9928,C1,,0,v,stirred|stirrer|stirrers|stirring|stirrings|stirs,,
tomato,2k-b,1932,438,3.772,0.9816,A1,,0,n,tomatoes,,
wander,2k-b,1769,439,3.769,0.9947,B2,,0,v,wandered|wanderer|wanderers|wandering|wanderings|wanders,,
flood,2k-b,1689,440,3.757,0.9975,B1,,0,n|v,flooded|flooding|floods,,
vegetable,2k-b,1753,441,3.757,0.9928,A1,,0,n,veg|vegetables|veggie|veggies|vegs,,
clip,2k-b,1904,442,3.756,0.9951,B2,,0,n,clipped|clipper|clippers|clipping|clippings|clips|unclipped,,
tease,2k-b,1951,443,3.756,0.9925,,,0,v,teased|teaser|teasers|teases|teasing|teasingly,,
oak,2k-b,1872,444,3.750,0.9863,,,0,n,oaken|oaks,,
strawberry,2k-b,1996,445,3.744,0.9974,,,0,n,strawberries,,
bloom,2k-b,1949,446,3.742,1.0000,,,0,v,bloomed|bloomer|bloomers|bloomin|blooming|blooms,,
bark,2k-b,1936,447,3.741,1.0000,,,0,n,barked|barking|barks,,
sew,2k-b,1968,448,3.741,0.9925,,,0,v,sewed|sewing|sewn|sews|unsewn,,
hesitate,2k-b,1764,449,3.739,1.0000,B2,,0,v,hesitated|hesitates|hesitating|hesitatingly|hesitation|hesitations|unhesitating|unhesitatingly,,
pause,2k-b,1562,450,3.733,0.9950,B2,,0,v|n,pausal|paused|pauses|pausing,,
bin,2k-b,1944,451,3.731,0.9841,A2,,0,n,binned|binning|bins,,
topic,2k-b,1556,452,3.726,0.9931,A1,,1,n,topical|topicality|topically|topics,,
cottage,2k-b,1633,453,3.725,0.9975,B1,,0,n,cottager|cottagers|cottages,,
lone,2k-b,1699,454,3.722,0.9791,,,0,adj,lonelier|loneliest|loneliness|lonely|loner|loners|lonesome,,
lid,2k-b,1942,455,3.693,0.9975,,,0,n,lidded|lids,,
heap,2k-b,1953,456,3.690,0.9974,,,0,n,heaped|heaping|heaps,,
frost,2k-b,1915,457,3.683,0.9923,,,0,name,frosted|frostier|frostiest|frostily|frostiness|frosting|frosts|frosty,,
lightly,2k-b,1666,458,3.665,0.9974,,,0,adv,lighten|lightened|lightening|lightens|lighter|lightest|lightness,,
keen,2k-b,1608,459,3.652,0.9854,B1,,0,adj,keener|keenest|keenly|keenness,,
dine,2k-b,1748,460,3.634,0.9871,,,0,v,dined|diner|diners|dines|dining,,
onion,2k-b,1960,461,3.628,0.9923,A1,,0,n,onions,,
roar,2k-b,1898,462,3.606,0.9974,,,0,n,roared|roarer|roarers|roaring|roars,,
microwave,2k-b,1993,463,3.593,0.9955,,,0,n,microwavable|microwaveable|microwaved|microwaves|microwaving,,
carrot,2k-b,1986,464,3.584,0.9950,A1,,0,n,carrots|carroty,,
biscuit,2k-b,1917,465,3.575,1.0000,A2,,0,n,biscuits,,
pub,2k-b,1536,466,3.573,0.9949,A2,,0,n,pubs,,
canoe,2k-b,1987,467,3.554,0.9858,,,0,n,canoed|canoeing|canoeist|canoeists|canoes,,
lump,2k-b,1880,468,3.552,0.9977,,,0,n,lumped|lumpily|lumpiness|lumping|lumps|lumpy,,
countryside,2k-b,1643,469,3.550,0.9906,B1,,0,n,countrysides,,
cope,2k-b,1508,470,3.515,0.9889,B2,,0,v,coped|copes|coping,,
pup,2k-b,1981,471,3.509,0.9947,,,0,n,puppies|puppy|pups,,
wool,2k-b,1773,472,3.501,0.9953,B1,,0,n,woolen|woolens|woolies|woollen|woollens|woollies|woolly|wooly|wools,,
crisp,2k-b,1948,473,3.501,0.9893,,,0,adj,crisped|crispier|crispiest|crispiness|crisping|crisply|crispness|crisps|crispy,,
mathematics,2k-b,1559,474,3.488,0.9926,A2,,0,n,math|mathematical|mathematically|mathematician|mathematicians|maths,,
disgust,2k-b,1886,475,3.444,0.9927,,,0,n,disgusted|disgustedly|disgusting|disgustingly|disgusts,,
grin,2k-b,1695,476,3.435,0.9878,C1,,0,v|n,grinned|grinning|grins,,
adapt,2k-b,1513,477,3.422,1.0000,B2,,1,v,adaptabilities|adaptability|adaptable|adaptation|adaptations|adapted|adapter|adapters|adapting|adaption|adaptive|adaptor|adaptors|adapts|maladaptive|unadapted,,
amuse,2k-b,1733,478,3.419,0.9975,,,0,v,amused|amusement|amusements|amuses|amusing|amusingly|unamused,,
tempt,2k-b,1700,479,3.406,0.9828,C1,,0,v,temptation|temptations|tempted|tempting|tempts|temptingly|tempter|tempters,,
annoy,2k-b,1852,480,3.402,0.9925,B1,,0,v,annoyance|annoyances|annoyed|annoying|annoyingly|annoys,,
wed,2k-b,1594,481,3.392,0.9782,,,0,v,unwed|unwedded|wedded|wedding|weddings|weds,,
curl,2k-b,1772,482,3.375,0.9976,,,0,v,curled|curler|curlers|curlier|curliest|curliness|curling|curls|curly|uncurl|uncurled|uncurling|uncurls,,
decorate,2k-b,1553,483,3.367,0.9973,B1,,0,v,decorated|decorates|decorating|decoration|decorations|decorative|decoratively|decorator|decorators|redecorate|redecorated|redecorates|redecorating|redecoration|redecorations|undecorated,,
exhaust,2k-b,1705,484,3.333,0.9949,,,0,n,exhausted|exhaustible|exhausting|exhaustion|exhaustions|exhaustive|exhaustively|exhaustiveness|exhausts|inexhaustible,,
sorted,2k-b,1869,485,3.325,0.9913,,,0,v,sorting|unsorted,,
email,2k-b,2000,486,3.321,0.9950,A1,,0,n|v,emailed|emailing|emailled|emailling|emails,,
marvel,2k-b,1826,487,3.292,0.9977,,,0,n,marveled|marveling|marvelled|marvelling|marvellous|marvellously|marvelous|marvelously|marvels,,
knit,2k-b,1620,488,3.283,0.9952,,,0,v,knits|knitted|knitter|knitters|knitting,,
amaze,2k-b,1653,489,3.211,0.9949,,,0,v,amazed|amazement|amazes|amazing|amazingly,,
hedge,2k-b,1877,490,3.195,0.9930,,,0,n,hedged|hedges|hedging,,
shiver,2k-b,1927,491,3.189,0.9830,,,0,v,shivered|shivering|shivers|shivery,,
complicate,2k-b,1561,492,3.173,0.9974,,,0,v,complicated|complicates|complicating|complication|complications|uncomplicated,,
fortnight,2k-b,1921,493,2.964,0.9691,,,0,n,fortnightly|fortnights,,
depress,2k-b,1515,494,2.860,0.9925,,,1,v,antidepressant|antidepressants|depressant|depressants|depressed|depresses|depressing|depressingly|depression|depressions|depressive|depressives,,
grocer,2k-b,1997,495,2.848,0.9603,,,0,n,groceries|grocers|grocery,,
bowled,2k-b,1842,496,2.797,,,,0,v,bowler|bowlers|bowling,,
frustrate,2k-b,1697,497,2.468,0.9887,,,0,v,frustrated|frustrates|frustrating|frustratingly|frustration|frustrations,,
rowed,2k-b,1994,498,2.468,0.9760,,,0,v,rower|rowers|rowing,,
centimetre,2k-b,1576,499,2.137,,,,0,n,centimeter|centimeters|centimetres|cm|cms,,
kilometre,2k-b,1593,500,2.070,,A1,,0,n,kilometer|kilometers|kilometres|km|kms,,
