family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
captain,2k-a,1449,1,5.318,0.9893,B1,,0,n,capt|captaincies|captaincy|captained|captaining|captains|capts,,
welcome,2k-a,1297,2,5.253,1.0000,A1,,0,exclam|v|adj|n,unwelcome|unwelcomed|unwelcoming|welcomed|welcomes|welcoming,,
president,2k-a,1090,3,5.148,0.9974,A2,,0,n,presidential|presidentially|presidents|pres,,
murder,2k-a,1312,4,5.049,0.9908,B1,,0,n|v,murdered|murderer|murderers|murderess|murdering|murderous|murderously|murders,,
secret,2k-a,1382,5,5.039,0.9976,A2,,0,adj|n,secretive|secretively|secretiveness|secretly|secrets,,
future,2k-a,1068,6,5.014,0.9948,A1,,0,n|adj,futures|futurism|futurist|futuristic|futuristically|futurists,,
hotel,2k-a,1197,7,5.013,0.9951,A1,,0,n,hotels,,
agent,2k-a,1374,8,5.011,0.9975,B1,,0,n,agents,,
attention,2k-a,1195,9,4.994,1.0000,A2,,0,n|exclam,attentional|attentions|inattention,,
th,2k-a,1114,10,4.990,,,,0,n,,,
relax,2k-a,1453,11,4.985,1.0000,A1,,1,v,relaxation|relaxations|relaxed|relaxer|relaxers|relaxes|relaxing|relaxant|relaxants,,
message,2k-a,1346,12,4.961,0.9973,A1,,0,n,messages|messaging,,
appreciate,2k-a,1466,13,4.933,1.0000,B1,,1,v,appreciated|appreciates|appreciating|appreciation|appreciative|appreciatively|unappreciated|unappreciative,,
army,2k-a,1231,14,4.932,0.9973,A2,,0,n,armies,,
evidence,2k-a,1085,15,4.929,1.0000,A2,,0,n,evidenced|evidences|evidential,,
accident,2k-a,1311,16,4.910,0.9977,A2,,0,n,accidental|accidentally|accidently|accidents,,
pleasure,2k-a,1477,17,4.907,1.0000,B1,,0,n,pleasurable|pleasurably|pleasures,,
entire,2k-a,1248,18,4.902,0.9951,B2,,0,adj,entirely|entirity,,
chief,2k-a,1207,19,4.891,0.9923,B2,,0,adj|n,chiefly|chiefs,,
brain,2k-a,1468,20,4.886,0.9930,A2,,0,n,brained|brainier|brainiest|braininess|brainless|brains|brainy,,
private,2k-a,1102,21,4.880,0.9954,B1,,0,adj,privately|semiprivate,,
attack,2k-a,1120,22,4.878,0.9975,A2,,0,n|v,attacked|attacker|attackers|attacking|attacks,,
partner,2k-a,1208,23,4.876,0.9977,A1,,1,n,pardner|pardners|partnered|partnering|partners|partnership|partnerships,,
scene,2k-a,1306,24,4.873,0.9928,A2,,0,n,scenery|scenes|scenic|scenically,,
cash,2k-a,1333,25,4.859,0.9972,A2,,0,n,cashed|cashes|cashing|cashless,,
respect,2k-a,1169,26,4.854,1.0000,B1,,0,n|v,respectable|respectably|respected|respecter|respecters|respectful|respectfully|respecting|respects,,
prove,2k-a,1162,27,4.847,0.9864,B1,,0,v,proved|proven|proves|proving|unproved|unproven|provable,,
peace,2k-a,1263,28,4.842,0.9951,A2,,0,n,peaceable|peaceably|peaceful|peacefully|peacefulness,,
neither,2k-a,1377,29,4.830,0.9949,A2,,0,det|pron|adv,,,
contact,2k-a,1184,30,4.811,1.0000,B1,,1,n|v,contactable|contacted|contacting|contacts|uncontactable,,
department,2k-a,1073,31,4.805,0.9831,A2,,0,n,departmental|departmentally|departments|dept|depts|interdepartmental,,
patient,2k-a,1338,32,4.803,0.9975,A2,,0,n|adj,patiently,,
grand,2k-a,1460,33,4.799,0.9922,B2,,0,adj,grander|grandest|grandly|grandness|grands,,
guilty,2k-a,1472,34,4.794,0.9974,B1,,0,adj,guilt|guiltily|guiltless,,
flight,2k-a,1426,35,4.775,0.9974,A1,,0,n,flightless|flights|flighty|flt,,
arrest,2k-a,1435,36,4.774,0.9921,B1,,0,v|n,arrestable|arrested|arresting|arrests,,
guard,2k-a,1485,37,4.764,0.9978,B1,,0,n|v,guarded|guardedly|guarding|guards|unguarded,,
decision,2k-a,1052,38,4.740,1.0000,A2,,0,n,decisions,,
medical,2k-a,1314,39,4.735,1.0000,A2,,1,adj,medicalization|medically|medicals,,
states,2k-a,1113,40,4.733,,,,0,name,interstate|statehood|stateless|statist,,
bomb,2k-a,1402,41,4.729,0.9926,B1,,0,n|v,bombed|bomber|bombers|bombing|bombings|bombs,,
band,2k-a,1313,42,4.727,1.0000,A1,,0,n,banded|banding|bands,,
pressure,2k-a,1164,43,4.725,0.9948,B1,,0,n,pressured|pressures|pressuring|pressurisation|pressurise|pressurised|pressurising|pressurization|pressurize|pressurized|pressurizing,,
excellent,2k-a,1389,44,4.721,0.9929,A2,,0,adj,excellence|excellently,,
copy,2k-a,1275,45,4.718,1.0000,A2,,0,n|v,copied|copier|copiers|copies|copying|copyist|copyists,,
duty,2k-a,1230,46,4.707,1.0000,B1,,0,n,dutiable|duties|dutiful|dutifully|dutifulness,,
match,2k-a,1145,47,4.694,0.9976,A1,,0,n|v,matched|matches|matching|matchless|mismatch|mismatched|mismatches|mismatching|rematch|unmatched,,
trial,2k-a,1342,48,4.693,0.9948,B2,,0,n,retrial|retrials|trialed|trialing|trialings|trials|mistrial|mistrials,,
spirit,2k-a,1242,49,4.693,0.9947,B1,,0,n,spirited|spiritedly|spirits|spiritual|spiritualised|spiritualism|spiritualist|spiritualists|spirituality|spiritualized|spiritually|spiritless|spiritualistic,,
risk,2k-a,1146,50,4.690,0.9974,B1,,0,n|v,risked|riskier|riskiest|riskiness|risking|riskless|risks|risky,,
memory,2k-a,1238,51,4.686,0.9927,A2,,0,n,memorial|memorials|memories|memorisation|memorisations|memorise|memorised|memorises|memorising|memorization|memorizations|memorize|memorized|memorizes|memorizing,,
search,2k-a,1259,52,4.684,0.9928,A2,,0,n|v,searched|searcher|searchers|searches|searching|searchingly,,
advice,2k-a,1295,53,4.681,1.0000,A1,,0,n,,,
victim,2k-a,1411,54,4.678,0.9948,B1,,0,n,victimisation|victimise|victimised|victimising|victimization|victimize|victimized|victimizing|victimless|victims,,
destroy,2k-a,1447,55,4.673,0.9975,A2,,0,v,destroyed|destroyer|destroyers|destroying|destroys,,
pool,2k-a,1463,56,4.672,1.0000,A1,,0,n,pooled|pooling|pools,,
weapon,2k-a,1471,57,4.668,0.9973,B1,,0,n,weaponless|weapons,,
faith,2k-a,1413,58,4.665,1.0000,B2,,0,n,faithful|faithfully|faithfulness|faithfuls|faithless|faithlessly|faithlessness|faiths|unfaithful|unfaithfully|unfaithfulness,,
credit,2k-a,1274,59,4.661,0.9976,A2,,1,n|v,creditable|creditably|credited|crediting|creditor|creditors|credits,,
bridge,2k-a,1379,60,4.660,0.9902,A2,,0,n,bridged|bridges|bridging|unbridgeable,,
discuss,2k-a,1050,61,4.659,0.9970,A1,,0,v,discussed|discusses|discussing|discussion|discussions|undiscussed,,
career,2k-a,1323,62,4.655,0.9975,A1,,0,n,careerist|careers,,
famous,2k-a,1428,63,4.653,0.9977,A1,,0,adj,famously,,
correct,2k-a,1239,64,4.652,0.9951,A1,,0,adj|v,corrected|correcting|correction|correctional|corrections|corrective|correctly|correctness|corrects|incorrect|incorrectly|uncorrected,,
account,2k-a,1041,65,4.650,0.9951,B1,,0,n|v,accounted|accounting|accounts|unaccounted,,
common,2k-a,1067,66,4.649,0.9975,A1,,0,adj|n,commoner|commoners|commonest|commonly|commonness|uncommon|uncommonly,,
due,2k-a,1121,67,4.649,0.9854,B1,,0,adj,dues|duly|undue|unduly,,
belong,2k-a,1434,68,4.647,1.0000,A2,,0,v,belonged|belonging|belongings|belongs,,
escape,2k-a,1380,69,4.646,0.9953,B1,,0,v|n,esc|escaped|escapee|escapees|escaper|escapers|escapes|escaping|escapism|escapist,,
suspect,2k-a,1470,70,4.645,0.9954,B2,,0,v|n,suspected|suspecting|suspects|unsuspected|unsuspecting,,
file,2k-a,1281,71,4.643,0.9976,B1,,1,n|v,filed|files|filing|filings|unfiled,,
command,2k-a,1324,72,4.639,0.9976,B2,,0,n|v,commanded|commander|commanders|commanding|commandment|commandments|commands,,
battle,2k-a,1365,73,4.625,1.0000,B1,,0,n|v,battled|battler|battlers|battles|battling,,
opinion,2k-a,1326,74,4.623,0.9848,A1,,0,n,opinionated|opinions,,
according,2k-a,1118,75,4.621,1.0000,,,0,prep,accordingly,,
gentleman,2k-a,1420,76,4.621,0.9974,B1,,0,n,gent|gentlemanly|gentlemen|gents|ungentlemanly,,
otherwise,2k-a,1354,77,4.618,0.9925,B2,,0,adv,,,
military,2k-a,1237,78,4.615,0.9975,B2,,1,adj|n,militarily|militarism|militarist|militaristic|militarists,,
speed,2k-a,1260,79,4.615,0.9953,A2,,0,n|v,sped|speeded|speedier|speediest|speedily|speeding|speeds|speedy|speeder|speeders,,
opportunity,2k-a,1151,80,4.612,0.9949,A2,,0,n,opportunities,,
block,2k-a,1320,81,4.607,0.9952,B1,,0,n|v,blockage|blockages|blocked|blocker|blockers|blocking|blocks|blocky|unblock|unblocked|unblocking,,
guest,2k-a,1484,82,4.601,0.9949,A2,,0,n,guests,,
character,2k-a,1156,83,4.581,0.9974,A2,,0,n,characterful|characterisation|characterisations|characterise|characterised|characterises|characterising|characterization|characterize|characterized|characterizes|characterizing|characterless|characters,,
speech,2k-a,1335,84,4.580,0.9975,A2,,0,n,speeches|speechless,,
condition,2k-a,1048,85,4.579,0.9948,A2,,0,n,conditional|conditionally|conditionals|conditioned|conditioner|conditioners|conditioning|conditionings|conditions|unconditional|unconditionally|unconditioned,,
signal,2k-a,1437,86,4.577,0.9946,B1,,0,n|v,signaling|signalled|signaled|signalling|signally|signals,,
justice,2k-a,1341,87,4.573,0.9948,B2,,0,n,injustice|injustices|justices|justiciable,,
crowd,2k-a,1408,88,4.572,0.9975,A2,,0,n,crowded|crowding|crowds|uncrowded,,
project,2k-a,1071,89,4.572,0.9920,A1,,1,n|v,projected|projecting|projection|projectionist|projectionists|projections|projective|projects,,
remind,2k-a,1439,90,4.567,0.9949,B1,,0,v,reminded|reminder|reminders|reminding|reminds,,
strength,2k-a,1252,91,4.567,0.9948,B1,,0,n,strengthen|strengthened|strengthening|strengthens|strengths,,
release,2k-a,1204,92,4.559,1.0000,B1,,1,v|n,releasable|released|releaser|releasers|releases|releasing|unreleased,,
pray,2k-a,1487,93,4.559,0.9951,B1,,0,v,prayed|prayer|prayers|praying|prays,,
unit,2k-a,1108,94,4.558,1.0000,A2,,0,n,subunit|subunits|units,,
nor,2k-a,1235,95,4.556,0.9440,B1,,0,conj|adv,,,
legal,2k-a,1116,96,4.552,0.9946,B1,,1,adj,illegal|illegality|illegally|legalese|legalisation|legalise|legalised|legalising|legalism|legalisms|legalist|legalists|legality|legalization|legalize|legalized|legalizing|legally,,
firm,2k-a,1140,97,4.547,1.0000,B2,,0,n|adj,firmed|firmer|firmest|firming|firmly|firmness,,
trade,2k-a,1037,98,4.546,0.9926,B1,,0,n|v,traded|trader|traders|trades|trading,,
language,2k-a,1077,99,4.545,0.9956,A1,,0,n,languages,,
fan,2k-a,1499,100,4.545,0.9955,A2,,0,n,fanned|fanning|fans,,
purpose,2k-a,1141,101,4.545,0.9950,A2,,0,n,purposeful|purposefully|purposefulness|purposeless|purposelessness|purposely|purposes|purposive,,
introduce,2k-a,1079,102,4.540,0.9900,A1,,0,v,intro|introduced|introduces|introducing|introduction|introductions|introductory|intros|reintroduce|reintroduced|reintroduces|reintroducing|reintroduction|reintroductions,,
familiar,2k-a,1399,103,4.538,0.9976,B1,,0,adj,familiarisation|familiarise|familiarised|familiarises|familiarising|familiarity|familiarization|familiarize|familiarized|familiarizes|familiarizing|familiarly|unfamiliar|unfamiliarity,,
criminal,2k-a,1451,104,4.537,1.0000,A2,,0,n|adj,crim|criminality|criminally|criminals|crims,,
vote,2k-a,1128,105,4.535,0.9951,B1,,0,n|v,voted|voter|voters|votes|voting,,
recognize,2k-a,1127,106,4.535,0.9947,A2,,0,v,recognisable|recognisably|recognise|recognised|recognises|recognising|recognizable|recognizably|recognized|recognizes|recognizing|unrecognisable|unrecognised|unrecognizable|unrecognized,,
male,2k-a,1199,107,4.530,1.0000,A2,,0,adj|n,maleness|males,,
regular,2k-a,1200,108,4.529,1.0000,A2,,0,adj,irregular|irregularities|irregularity|irregularly|irregulars|regularisation|regularisations|regularise|regularised|regularises|regularising|regularities|regularity|regularization|regularizations|regularize|regularized|regularizes|regularizing|regularly|regulars,,
county,2k-a,1213,109,4.528,0.9953,B2,,0,n,counties,,
village,2k-a,1177,110,4.526,0.9975,A1,,0,n,villager|villagers|villages,,
lane,2k-a,1496,111,4.524,0.9977,B2,,0,n,lanes,,
assume,2k-a,1253,112,4.524,0.9875,B2,,1,v,assumed|assumes|assuming|unassuming|unassumingly,,
social,2k-a,1007,113,4.523,0.9976,A2,,0,adj,antisocial|socially|unsocial,,
property,2k-a,1136,114,4.522,0.9975,B1,,0,n,propertied|properties,,
remain,2k-a,1026,115,4.521,0.9977,B1,,0,v,remained|remaining|remains,,
magazine,2k-a,1436,116,4.521,0.9975,A1,,0,n,mag|magazines|mags,,
damage,2k-a,1175,117,4.519,0.9975,B1,,0,n|v,damaged|damager|damagers|damages|damaging|undamaged,,
research,2k-a,1029,118,4.519,0.9900,A2,,1,n|v,researched|researcher|researchers|researches|researching,,
repeat,2k-a,1277,119,4.518,0.9925,A1,,0,v|n,repeatable|repeated|repeatedly|repeater|repeaters|repeating|repeats|repetition|repetitions|repetitious|unrepeatable,,
society,2k-a,1044,120,4.517,0.9952,A2,,0,n,societal|societies,,
energy,2k-a,1182,121,4.517,0.9949,A2,,1,n,energetic|energetically|energetics|energies|energise|energised|energiser|energisers|energises|energising|energize|energized|energizer|energizers|energizes|energizing,,
prefer,2k-a,1216,122,4.517,0.9901,A1,,0,v,preferable|preferably|preference|preferences|preferential|preferentially|preferment|preferments|preferred|preferring|prefers|unpreferred,,
grant,2k-a,1152,123,4.512,0.9858,B2,,1,v|n,granted|granting|grantor|grantors|grants,,
contract,2k-a,1096,124,4.510,0.9977,B2,,1,n|v,contracted|contracting|contractor|contractors|contracts,,
model,2k-a,1094,125,4.506,0.9924,A1,,0,n|v,modeled|modeler|modelers|modeling|modelled|modeller|modellers|modelling|models,,
staff,2k-a,1065,126,4.505,0.9975,B1,,0,n,staffed|staffer|staffers|staffing|staffs|understaffed,,
gate,2k-a,1481,127,4.505,0.9924,A2,,0,n,gateless|gates,,
map,2k-a,1412,128,4.502,0.9856,A1,,0,n|v,mappable|mapped|mapper|mappers|mapping|mappings|maps|unmapped,,
silver,2k-a,1492,129,4.501,0.9921,A2,,0,n|adj,silvered|silvering|silvery,,
access,2k-a,1189,130,4.500,0.9976,B1,,1,n|v,accessed|accesses|accessibility|accessible|accessing|accessibly|inaccessibility|inaccessible,,
positive,2k-a,1291,131,4.500,0.9945,A1,,1,adj|n,positively|positives|positivism|positivist|positivistic|positivists|positivity,,
female,2k-a,1305,132,4.499,1.0000,A2,,0,adj|n,femaleness|females,,
weak,2k-a,1327,133,4.498,0.9953,A2,,0,adj,weaken|weakened|weakening|weakens|weaker|weakest|weakling|weaklings|weakly|weakness|weaknesses,,
season,2k-a,1196,134,4.498,0.9951,A2,,0,n,nonseasonal|seasonal|seasonality|seasonally|seasons|unseasonal|unseasonable|unseasonably|seasonable,,
spread,2k-a,1372,135,4.495,0.9925,B1,,0,v|n,spreadable|spreader|spreaders|spreading|spreads,,
bond,2k-a,1488,136,4.495,0.9850,B2,,1,n,bonded|bonding|bonds,,
tour,2k-a,1194,137,4.488,0.9929,A2,,0,n|v,toured|tourer|tourers|touring|tourism|tourist|touristic|tourists|tours,,
score,2k-a,1264,138,4.483,0.9951,A2,,0,v|n,scored|scorer|scorers|scores|scoring|scoreless,,
survive,2k-a,1224,139,4.479,1.0000,B1,,1,v,survivability|survival|survivalist|survivalists|survivals|survived|survives|surviving|survivor|survivors,,
style,2k-a,1129,140,4.478,0.9976,A1,,1,n,restyle|restyled|restyles|restyling|styled|styles|styling|stylisation|stylise|stylised|stylises|stylish|stylishly|stylising|stylist|stylistic|stylistically|stylistics|stylists|stylization|stylize|stylized|stylizes|stylizing|stylishness,,
example,2k-a,1009,141,4.476,0.9974,A1,,0,n,examples,,
schedule,2k-a,1486,142,4.473,0.9954,A2,,1,n|v,nonscheduled|reschedule|rescheduled|reschedules|rescheduling|sch|scheduled|schedules|scheduling|unscheduled,,
invite,2k-a,1339,143,4.471,0.9949,A2,,0,v,invitation|invitations|invitational|invited|invites|inviting|invitingly|uninvited|uninviting,,
interview,2k-a,1296,144,4.470,0.9950,A1,,0,n|v,interviewed|interviewee|interviewees|interviewer|interviewers|interviewing|interviews,,
affair,2k-a,1288,145,4.469,0.9976,B2,,0,n,affairs,,
community,2k-a,1047,146,4.464,1.0000,A2,,1,n,communities,,
loss,2k-a,1158,147,4.464,0.9866,B1,,0,n,losses,,
exist,2k-a,1043,148,4.462,0.9951,A2,,0,v,existed|existence|existences|existent|existing|exists|nonexistent|nonexistence,,
shock,2k-a,1392,149,4.459,0.9977,B2,,0,n|v,shocked|shocker|shockers|shocking|shockingly|shocks|unshockable,,
traffic,2k-a,1427,150,4.455,1.0000,A1,,0,n,,,
deliver,2k-a,1285,151,4.452,0.9952,B1,,0,v,delivered|deliveries|delivering|delivers|delivery|undelivered|deliverer|deliverers,,
original,2k-a,1143,152,4.450,1.0000,A2,,0,adj|n,originality|originally|originals|unoriginal,,
switch,2k-a,1406,153,4.449,0.9948,B1,,0,v|n,switchable|switched|switches|switching,,
process,2k-a,1019,154,4.447,0.9975,A2,,1,n|v,processed|processer|processers|processes|processing|processor|processors|reprocess|reprocessed|reprocesses|reprocessing|reprocessings|unprocessed,,
period,2k-a,1033,155,4.444,1.0000,A1,,1,n,periodic|periodical|periodically|periodicals|periodicity|periods,,
lower,2k-a,1134,156,4.444,0.9949,B2,,0,v,lowered|lowering|lowers|lowest,,
section,2k-a,1057,157,4.436,0.9976,A1,,1,n,sectional|sectioned|sectioning|sections|subsection|subsections,,
success,2k-a,1036,158,4.435,0.9946,A1,,0,n,successes|successful|successfully|unsuccessful|unsuccessfully,,
physical,2k-a,1245,159,4.434,1.0000,A2,,1,adj,physicality|physically,,
policy,2k-a,1020,160,4.431,1.0000,B1,,1,n,policies,,
coast,2k-a,1443,161,4.426,0.9975,A2,,0,n,coastal|coasts,,
event,2k-a,1088,162,4.421,1.0000,A1,,0,n,eventful|events|uneventful|uneventfully,,
row,2k-a,1403,163,4.420,0.9975,B1,,0,n,rows,,
senior,2k-a,1352,164,4.419,0.9896,B2,,0,adj,seniority|seniors|snr,,
disease,2k-a,1272,165,4.418,1.0000,A2,,0,n,diseased|diseases,,
attitude,2k-a,1278,166,4.416,0.9973,B1,,1,n,attitudes|attitudinal,,
available,2k-a,1039,167,4.414,0.9976,A2,,1,adj,availability|unavailability|unavailable,,
object,2k-a,1250,168,4.411,0.9975,A1,,0,n|v,objects,,
likely,2k-a,1032,169,4.411,0.9900,A2,,0,adj,likelier|likeliest|likelihood|unlikeliest|unlikely|unlikelihood,,
percent,2k-a,1462,170,4.410,0.9942,,,1,n,percentage|percentages,,
plate,2k-a,1414,171,4.409,0.9902,A2,,0,n,plated|plateful|platefuls|plates|plating,,
distance,2k-a,1366,172,4.408,0.9977,A2,,0,n,distanced|distances|distancing,,
knowledge,2k-a,1171,173,4.407,0.9952,A2,,0,n,knowledgable|knowledgeable|knowledgeably|knowledges|foreknowledge,,
stock,2k-a,1287,174,4.406,0.9976,B2,,0,n,overstock|overstocked|overstocking|overstocks|stocked|stocks,,
equipment,2k-a,1258,175,4.405,1.0000,A2,,1,n,equip|equipments|equipped|equipping|equips|unequipped,,
sale,2k-a,1098,176,4.404,0.9976,A2,,0,n,sales|resale|resales|saleable|salable|unsaleable,,
claim,2k-a,1028,177,4.404,0.9952,B1,,0,v|n,claimant|claimants|claimed|claiming|claims|unclaimed,,
silence,2k-a,1475,178,4.404,0.9926,B2,,0,n,silenced|silencer|silencers|silences|silencing|unsilenced,,
warn,2k-a,1279,179,4.404,0.9778,B1,,0,v,warned|warning|warningly|warnings|warns,,
create,2k-a,1027,180,4.402,1.0000,A1,,1,v,created|creates|creating|creation|creations|creative|creatively|creativeness|creativity|creator|creators|recreate|recreated|recreates|recreating,,
pure,2k-a,1398,181,4.396,1.0000,B2,,0,adj,impure|impurities|impurity|pured|purely|pureness|purer|purest|purism|purist|purists|purity,,
path,2k-a,1391,182,4.390,1.0000,B1,,0,n,paths,,
fail,2k-a,1132,183,4.390,0.9976,A2,,0,v,failed|failing|failings|fails|unfailing|unfailingly,,
eventually,2k-a,1303,184,4.388,0.9950,B1,,1,adv,eventual|eventualities|eventuality,,
channel,2k-a,1421,185,4.387,0.9950,B1,,1,n,channelled|channelling|channels|unchannelled,,
avoid,2k-a,1214,186,4.385,0.9947,A2,,0,v,avoidable|avoidance|avoided|avoiding|avoids|unavoidable|unavoidably|avoidably,,
direction,2k-a,1261,187,4.381,0.9951,A2,,0,n,bidirectional|directional|directions|indirection|unidirectional|redirection,,
direct,2k-a,1093,188,4.381,0.9922,A2,,0,adj|v|adv,directly,,
official,2k-a,1110,189,4.380,0.9977,B1,,0,adj|n,officialdom|officially|officials|unofficial|unofficially,,
march,2k-a,1147,190,4.380,0.9975,A1,,0,n|v,,,
effect,2k-a,1021,191,4.378,0.9956,A2,,0,n,effected|effecting|effects,,
sharp,2k-a,1343,192,4.376,1.0000,B1,,0,adj,sharpen|sharpened|sharpener|sharpeners|sharpening|sharpens|sharper|sharpest|sharpish|sharply|sharpness,,
newspaper,2k-a,1364,193,4.374,1.0000,A1,,0,n,newspapers,,
university,2k-a,1104,194,4.372,0.9976,A1,,0,n,preuniversity|univ|universities,,
screen,2k-a,1373,195,4.369,1.0000,A2,,0,n|v,screened|screening|screenings|screens,,
royal,2k-a,1149,196,4.366,0.9971,B1,,0,adj,royalism|royalist|royalists|royally|royals|royalties|royalty,,
intend,2k-a,1249,197,4.365,0.9942,B1,,0,v,intended|intending|intends|unintended,,
cast,2k-a,1478,198,4.364,0.9974,B2,,0,n|v,casting|castings|casts|miscast,,
popular,2k-a,1211,199,4.363,0.9930,A1,,0,adj,popularisation|popularisations|popularise|popularised|populariser|popularisers|popularising|popularity|popularization|popularizations|popularize|popularized|popularizer|popularizers|popularizing|popularly|unpopular|unpopularity,,
library,2k-a,1240,200,4.360,0.9890,A1,,0,n,librarian|librarians|librarianship|libraries,,
shift,2k-a,1383,201,4.358,0.9950,B1,,1,n|v,shifted|shifting|shifts,,
range,2k-a,1060,202,4.357,1.0000,B1,,1,n|v,midrange|ranged|ranges|ranging,,
vehicle,2k-a,1397,203,4.354,0.9974,A2,,1,n,vehicles|vehicular,,
image,2k-a,1227,204,4.354,0.9953,A2,,1,n,imaged|imager|imagers|imagery|images|imaging,,
suffer,2k-a,1165,205,4.352,1.0000,B1,,0,v,suffered|sufferer|sufferers|suffering|sufferings|suffers,,
per,2k-a,1004,206,4.350,0.9682,A2,,0,prep,,,
foreign,2k-a,1122,207,4.348,0.9950,A2,,0,adj,foreigner|foreigners|foreignness,,
material,2k-a,1086,208,4.345,0.9975,A2,,0,n|adj,materialism|materialisms|materialist|materialistic|materialistically|materialists|materiality|materially|materials,,
guarantee,2k-a,1459,209,4.343,0.9976,B2,,1,v|n,guaranteed|guaranteeing|guarantees|guaranty|guaranties,,
advantage,2k-a,1283,210,4.343,0.9973,A2,,0,n,advantaged|advantageous|advantageously|advantages|advantaging,,
committee,2k-a,1076,211,4.343,0.9909,B2,,0,n,committees|subcommittee|subcommittees,,
