family,subband,rank,pos_in_band,zipf,prevalence,cefr,gse,awl,pos,members,definition,example
half,1k-a,281,269,5.299,0.9977,A1,,0,n|det|pron|adv,halfs|halves,,
six,1k-a,227,270,5.299,0.9949,A1,,0,number,sixes|sixteen|sixteenth|sixteenths|sixth|sixthly|sixths|sixties|sixtieth|sixtieths|sixty,,
question,1k-a,237,271,5.297,0.9950,A1,,0,n|v,questionable|questionably|questioned|questioner|questioners|questioning|questioningly|questions|unquestionability|unquestionable|unquestionably|unquestioned|unquestioning|unquestioningly,,
body,1k-a,333,272,5.291,1.0000,A1,,0,n,bodied|bodies|bodily,,
high,1k-a,114,273,5.289,1.0000,A1,,0,adj|adv|n,higher|highest|highly|highs,,
almost,1k-a,366,274,5.286,0.9975,A2,,0,adv,,,
reason,1k-a,254,275,5.286,0.9975,A1,,0,n,reasonable|reasonableness|reasonably|reasoned|reasoning|reasons|unreasonable|unreasonableness|unreasonably|unreasoning,,
buy,1k-a,353,276,5.284,0.9919,A1,,0,v,bought|buyer|buyers|buying|buys,,
behind,1k-a,473,277,5.273,0.9926,A1,,0,prep|adv,behinds,,
speak,1k-a,277,278,5.272,0.9955,A1,,0,v,speaker|speakers|speaking|speaks|spoke|spoken|unspeakable|unspeakably|unspeaking|unspoken,,
moment,1k-a,434,279,5.271,0.9975,A1,,0,n,momentarily|momentary|moments,,
along,1k-a,458,280,5.262,0.9924,A2,,0,prep|adv,,,
either,1k-a,408,281,5.261,1.0000,A2,,0,det|pron|adv,,,
though,1k-a,236,282,5.259,1.0000,B1,,0,conj|adv,tho,,
front,1k-a,455,283,5.258,0.9974,A1,,0,n|adj,forefront|forefronts|frontage|frontages|frontal|frontally|fronted|fronting|frontmost|fronts|frontwards,,
send,1k-a,432,284,5.254,0.9935,A1,,0,v,sender|senders|sending|sends|sent|unsent,,
free,1k-a,325,285,5.249,1.0000,A1,,0,adj|adv|v,freed|freedom|freedoms|freeing|freely|freer|frees|freest|unfree|unfreed,,
book,1k-a,269,286,5.247,0.9974,A1,,0,n|v,bookish|booklet|booklets|books,,
answer,1k-a,461,287,5.245,0.9976,A1,,0,n|v,answerable|answered|answering|answers|unanswerable|unanswered,,
between,1k-a,102,288,5.243,0.9952,A1,,0,prep|adv,betweens,,
war,1k-a,330,289,5.242,0.9951,A2,,0,n,warred|warring|wars|antiwar|interwar|postwar|prewar,,
fact,1k-a,249,290,5.236,1.0000,A1,,0,n,factly|facts,,
clear,1k-a,216,291,5.235,0.9955,A2,,0,adj|v,clearance|clearances|cleared|clearer|clearest|clearing|clearings|clearly|clearness|clears|unclear,,
white,1k-a,410,292,5.234,0.9955,A1,,0,adj|n,whiten|whitened|whitener|whiteners|whiteness|whitening|whitens|whiter|whites|whitest|whitish|nonwhite|nonwhites,,
city,1k-a,402,293,5.228,0.9955,A1,,0,n,cities,,
black,1k-a,405,294,5.225,0.9976,A1,,0,adj|n,blacked|blacken|blackened|blackening|blackens|blacker|blackest|blacking|blackish|blackly|blackness|blacks,,
full,1k-a,243,295,5.222,0.9975,A1,,0,adj,fuller|fullest|fullness|fully,,
light,1k-a,328,296,5.217,0.9925,A1,,0,n|adj|v,lighted|lighters|lighting|lights|lit|unlit,,
lose,1k-a,368,297,5.215,0.9975,A1,,0,v,loser|losers|loses|losing|lost,,
hour,1k-a,342,298,5.210,0.9976,A1,,0,n,hourly|hours|hr|hrs,,
country,1k-a,213,299,5.209,0.9975,A1,,0,n,countries|countrified|countrify,,
able,1k-a,220,300,5.203,0.9977,A2,,0,adj,abilities|ability|abler|ablest|ably|inability|unable,,
child,1k-a,117,301,5.197,1.0000,A1,,0,n,childhood|childhoods|childish|childishly|childishness|childless|childlessness|childlike|children|childrens,,
order,1k-a,221,302,5.194,0.9904,A1,,0,n|v,ordered|ordering|orderlies|orderliness|orderly|orders|reorder|reordered|reordering|reorders|unordered,,
food,1k-a,495,303,5.188,0.9976,A1,,0,n,foods,,
drive,1k-a,344,304,5.185,0.9974,A1,,0,v|n,driven|driver|drivers|drives|driving|drove,,
power,1k-a,211,305,5.173,1.0000,A2,,0,n|v,powered|powerful|powerfully|powering|powerless|powerlessly|powerlessness|powers,,
sort,1k-a,375,306,5.172,0.9975,A2,,0,n|v,sorts,,
special,1k-a,312,307,5.171,0.9947,A1,,0,adj,specialisation|specialisations|specialise|specialised|specialises|specialising|specialism|specialisms|specialist|specialists|specialities|speciality|specialization|specializations|specialize|specialized|specializes|specializing|specially|specials|specialties|specialty,,
street,1k-a,258,308,5.170,0.9974,A1,,0,n,st|streets,,
team,1k-a,451,309,5.169,0.9949,A1,,1,n,teamed|teaming|teams,,
company,1k-a,115,310,5.167,1.0000,A1,,0,n,co|companies,,
plan,1k-a,214,311,5.163,0.9973,A1,,0,n|v,planned|planner|planners|planning|plans|unplanned,,
ten,1k-a,470,312,5.161,1.0000,A1,,0,number,tens|tenth|tenths,,
sound,1k-a,454,313,5.156,0.9873,A1,,0,n|v|adj,sounded|sounding|soundings|soundless|soundlessly|sounds,,
date,1k-a,448,314,5.150,0.9972,A1,,0,n|v,datable|dated|dates|dating|undated|postdate|postdated|postdating|postdates,,
seem,1k-a,153,315,5.145,0.9926,A2,,0,v,seemed|seeming|seemingly|seems,,
air,1k-a,498,316,5.143,1.0000,A1,,0,n,aired|airier|airiest|airily|airiness|airing|airings|airless|airs|airy|midair,,
lord,1k-a,496,317,5.140,0.9923,B2,,0,n,lorded|lording|lordly|lords|lordship|lordships|lordy,,
perhaps,1k-a,323,318,5.133,0.9925,A2,,0,adv,,,
win,1k-a,208,319,5.129,1.0000,A1,,0,v|n,winner|winners|winning|winnings|wins|won,,
top,1k-a,373,320,5.125,0.9955,A2,,0,n|adj|v,topless|topmost|topped|topper|toppers|topping|toppings|tops|untopped,,
sign,1k-a,499,321,5.124,1.0000,A2,,0,n|v,signed|signer|signers|signing|signings|signs|unsigned|countersign|countersigned|countersigning|countersigns,,
sense,1k-a,482,322,5.119,0.9948,A2,,0,n|v,senseless|senselessness|senselessly,,
control,1k-a,245,323,5.116,1.0000,A2,,0,n|v,controllable|controlled|controller|controllers|controlling|controls|uncontrollable|uncontrollably|uncontrolled,,
king,1k-a,431,324,5.111,0.9953,A2,,0,n,kingdom|kingdoms|kingly|kings|kingship|kingships,,
figure,1k-a,288,325,5.111,0.9950,A2,,0,n|v,fig|figs|figural|figuration|figurations|figured|figures|figuring|figurings,,
write,1k-a,168,326,5.103,0.9948,A1,,0,v,rewrit|rewrite|rewrites|rewriting|rewritten|rewrote|unwritten|writer|writers|writes|writing|writings|written|wrote,,
human,1k-a,450,327,5.096,0.9949,A2,,0,adj|n,humanism|humanist|humanistic|humanists|humanity|humanly|humanness|humans|inhuman|inhumanity|nonhuman|nonhumans|humanize|humanized|humanizing|humanizes|humanise|humanised|humanising|humanises|humanization|humanisation|subhuman|subhumans,,
small,1k-a,195,328,5.096,0.9948,A1,,0,adj,smaller|smallest|smallish|smallness|smalls,,
past,1k-a,425,329,5.092,0.9950,A1,,0,adj|n|prep|adv,pasts,,
follow,1k-a,147,330,5.090,0.9899,A1,,0,v,ff|followed|follower|followers|following|follows,,
million,1k-a,395,331,5.080,0.9949,A1,,0,number,millions|millionth,,
fall,1k-a,336,332,5.073,0.9975,A1,,0,v|n,fallen|falling|falls|fell,,
learn,1k-a,412,333,5.073,0.9947,A1,,0,v,learned|learnedly|learner|learners|learning|learns|learnt|relearn|relearned|relearning|relearns|unlearn|unlearned,,
class,1k-a,372,334,5.069,0.9928,A1,,0,n,classed|classes|classier|classiest|classiness|classing|classless|classlessness|classy|subclass|subclasses,,
law,1k-a,301,335,5.065,0.9951,A2,,0,n,lawful|lawfully|lawfulness|lawless|lawlessness|laws|unlawful|unlawfully,,
become,1k-a,138,336,5.062,0.9976,A1,,0,v,became|becomes|becoming,,
general,1k-a,187,337,5.062,0.9935,A2,,0,adj,generalisability|generalisable|generalisation|generalisations|generalise|generalised|generalises|generalising|generalist|generalists|generalities|generality|generalizability|generalizable|generalization|generalizations|generalize|generalized|generalizes|generalizing|generally,,
possible,1k-a,172,338,5.057,1.0000,A1,,0,adj,impossibility|impossible|impossibly|possibilities|possibility|possibles|possibly,,
rather,1k-a,253,339,5.057,0.9949,A2,,0,adv,,,
road,1k-a,341,340,5.048,0.9973,A1,,0,n,rd|roads,,
eye,1k-a,268,341,5.048,0.9949,A1,,0,n,eyed|eyeful|eyefuls|eyeing|eying|eyeless|eyelet|eyelets|eyes,,
explain,1k-a,423,342,5.045,0.9974,A1,,0,v,explained|explainer|explainers|explaining|explains|explanation|explanations|explanatory|unexplained,,
less,1k-a,255,343,5.045,0.9927,A2,,0,det|pron|adv,lessen|lessened|lessening|lessens|lesser,,
act,1k-a,122,344,5.037,1.0000,A2,,0,v|n,acted|acting|action|actionable|actioned|actioning|actions|actor|actors|actress|actresses|acts|inaction|unactioned,,
pass,1k-a,429,345,5.033,1.0000,A2,,0,v|n,impassable|impassible|impassably|passable|passably|passed|passer|passers|passes|passing,,
report,1k-a,179,346,5.033,1.0000,A1,,0,n|v,reported|reportedly|reporter|reporters|reporting|reports|unreported|reportage,,
early,1k-a,199,347,5.033,0.9863,A1,,0,adj|adv,earlier|earliest|earliness,,
state,1k-a,158,348,5.032,0.9974,A2,,0,n|adj|v,stated|statement|statementing|statements|misstatement|misstatements|stating|unstated,,
table,1k-a,462,349,5.023,0.9949,A1,,0,n,tabled|tables|tabling,,
major,1k-a,388,350,5.020,1.0000,A2,,1,adj,majored|majoring,,
seven,1k-a,385,351,5.018,0.9976,A1,,0,number,sevens|seventeen|seventeenth|seventeenths|seventh|sevenths|seventies|seventieth|seventieths|seventy,,
marry,1k-a,472,352,5.018,0.9975,A2,,0,v,intermarriage|intermarriages|intermarried|intermarries|intermarry|intermarrying|marriage|marriageable|marriages|married|marries|marrying|remarriage|remarriages|remarried|remarries|remarry|remarrying|unmarriageable|unmarried,,
expect,1k-a,275,353,5.016,0.9955,A2,,0,v,expectancies|expectancy|expectant|expectantly|expectation|expectations|expected|expectedly|expecting|expects|unexpected|unexpectedly|unexpectedness,,
paper,1k-a,456,354,5.014,0.9951,A1,,0,n,papered|papering|paperless|papers|papery,,
court,1k-a,310,355,5.003,0.9942,B1,,0,n,courted|courting|courts,,
eight,1k-a,346,356,4.992,1.0000,A1,,0,number,eighteen|eighteenth|eighteenths|eighth|eighths|eighties|eightieth|eightieths|eights|eighty,,
month,1k-a,242,357,4.978,0.9948,A1,,0,n,monthly|months|bimonthly,,
train,1k-a,276,358,4.977,0.9976,A1,,0,n|v,trained|trainee|trainees|trainer|trainers|training|trains|untrained|retrain|retrained|retraining|retrains,,
cover,1k-a,383,359,4.974,0.9976,A2,,0,v|n,coverage|covered|covering|coverings|coverlet|coverlets|covers|uncover|uncovered|uncovering|uncovers,,
across,1k-a,447,360,4.973,0.9950,A1,,0,prep|adv,,,
spend,1k-a,414,361,4.969,0.9950,A1,,0,v,misspent|spender|spenders|spending|spends|spent|unspent,,
sell,1k-a,413,362,4.964,1.0000,A1,,0,v,resell|reseller|resellers|reselling|resold|seller|sellers|selling|sells|sold|unsold|undersold,,
return,1k-a,324,363,4.962,1.0000,A1,,0,v|n,returnable|returned|returnee|returnees|returner|returners|returning|returns|unreturned,,
system,1k-a,143,364,4.961,0.9929,A2,,0,n,subsystem|subsystems|systematic|systematically|systems|unsystematic|unsystematically,,
charge,1k-a,442,365,4.951,1.0000,B1,,0,n|v,chargeable|charged|chargee|chargees|charger|chargers|charges|charging|uncharged,,
present,1k-a,416,366,4.951,0.9957,A1,,0,adj|n|v,presently,,
simple,1k-a,315,367,4.950,1.0000,A2,,0,adj,simpleness|simpler|simplest|simplification|simplifications|simplified|simplifies|simplify|simplifying|simply|unsimplified,,
middle,1k-a,446,368,4.950,0.9974,A2,,0,n|adj,middles|middling|mid,,
land,1k-a,387,369,4.945,0.9973,A1,,0,n|v,landed|landing|landings|landless|lands|landward|landwards,,
strong,1k-a,435,370,4.938,0.9975,A1,,0,adj,stronger|strongest|strongly,,
voice,1k-a,409,371,4.935,0.9974,A2,,0,n,voiced|voiceless|voices|voicing|unvoiced,,
record,1k-a,300,372,4.932,1.0000,A2,,0,n|v,prerecord|prerecorded|prerecording|prerecords|recorded|recorder|recorders|recording|recordings|records|unrecorded,,
short,1k-a,391,373,4.932,0.9975,A1,,0,adj,shortage|shortages|shorten|shortened|shortening|shortens|shorter|shortest|shortish|shortness,,
certain,1k-a,226,374,4.931,0.9978,A2,,0,adj,cert|certainly|certainties|certainty|uncertain|uncertainly|uncertainties|uncertainty,,
bank,1k-a,389,375,4.929,0.9949,A1,,0,n,banked|banker|bankers|banking|banks,,
test,1k-a,420,376,4.924,0.9976,A1,,0,n|v,retest|retested|retesting|retests|testable|tested|tester|testers|testing|tests|untestable|untested,,
history,1k-a,348,377,4.923,0.9942,A1,,0,n,historian|historians|historic|historical|historically|historicism|historicist|historicists|historicity|histories|prehistories|prehistory,,
lead,1k-a,130,378,4.920,0.9947,A2,,0,v|n,leader|leaderless|leaders|leadership|leaderships|leading|leads|led|mislead|misleading|misleadingly|misleads|misled,,
near,1k-a,283,379,4.919,0.9947,A1,,0,prep|adj|adv,nearby|neared|nearer|nearest|nearing|nearly|nearness|nears|nearside,,
letter,1k-a,484,380,4.917,0.9954,A1,,0,n,lettered|lettering|letterings|letters|unlettered,,
situation,1k-a,483,381,4.916,0.9974,A1,,0,n,situate|situated|situating|situates|situational|situationally|situations,,
mark,1k-a,415,382,4.913,0.9903,A2,,0,v|n,marked|markedly|marker|markers|marking|markings|marks|unmarked,,
service,1k-a,177,383,4.902,0.9975,A2,,0,n,serviceable|serviced|services|servicing|unserviced,,
age,1k-a,334,384,4.898,0.9976,A1,,0,n|v,aged|ageing|ageism|ageist|ageists|ageless|ager|agers|ages|aging|underage,,
hundred,1k-a,466,385,4.896,0.9957,A1,,0,number,hundreds|hundredth|hundredths,,
deep,1k-a,474,386,4.883,0.9949,A2,,0,adj|adv,deepen|deepened|deepening|deepens|deeper|deepest|deeply|depth|depths,,
during,1k-a,239,387,4.880,0.9976,A1,,0,prep,,,
area,1k-a,165,388,4.874,0.9976,A1,,1,n,areas,,
offer,1k-a,285,389,4.873,1.0000,A2,,0,v|n,offered|offeree|offerees|offerer|offerers|offering|offerings|offeror|offerors|offers,,
group,1k-a,146,390,4.867,1.0000,A1,,0,n,grouped|grouping|groupings|groups|intergroup|regroup|regrouped|regrouping|regroups|subgroup|subgroups|ungrouped,,
teach,1k-a,294,391,4.862,0.9974,A1,,0,v,taught|untaught|teachable|teacher|teacherly|teachers|teaches|teaching|teachings,,
ground,1k-a,453,392,4.860,0.9978,A2,,0,n,foreground|foregrounded|foregrounding|foregrounds|grounded|grounding|groundless|grounds|ungrounded,,
single,1k-a,486,393,4.857,0.9973,A2,,0,adj|n,singled|singleness|singles|singling|singly,,
position,1k-a,397,394,4.857,0.9971,A2,,0,n|v,positional|positioned|positioning|positions|reposition|repositioned|repositioning|repositions,,
public,1k-a,260,395,4.851,0.9975,A2,,0,adj|n,publically|publicly|publics,,
art,1k-a,360,396,4.850,0.9975,A1,,0,n,artist|artistic|artistically|artistries|artistry|artists|arts|arty,,
force,1k-a,282,397,4.849,0.9950,B1,,0,n|v,forced|forceful|forcefully|forcefulness|forces|forcible|forcibly|forcing|unforced,,
normal,1k-a,491,398,4.847,0.9977,A2,,1,adj|n,normalisation|normalise|normalised|normalises|normalising|normality|normalization|normalize|normalized|normalizes|normalizing|normally|normalcy,,
field,1k-a,471,399,4.846,0.9948,A2,,0,n,fielded|fielder|fielders|fielding|fields|midfielder|midfielders,,
church,1k-a,449,400,4.843,0.9947,A2,,0,n,churches,,
share,1k-a,377,401,4.842,0.9948,A1,,0,v|n,shared|shares|sharing|unshared,,
nine,1k-a,361,402,4.829,0.9974,A1,,0,number,niner|niners|nines|nineteen|nineteenth|nineteenths|nineties|ninetieth|ninetieths|ninety|ninth|ninths,,
whether,1k-a,305,403,4.826,0.9951,B1,,0,conj,,,
round,1k-a,306,404,4.823,0.9974,A2,,0,adj|adv|prep|n,rounded|rounder|rounders|roundest|rounding|roundly|roundness|rounds|roundish,,
carry,1k-a,331,405,4.818,1.0000,A1,,0,v,carried|carrier|carriers|carries|carrying,,
foot,1k-a,424,406,4.812,0.9977,A1,,0,n,feet|footed|footer|footers|ft,,
agree,1k-a,262,407,4.810,1.0000,A1,,0,v,agreeable|agreeably|agreed|agreeing|agreement|agreements|agrees,,
south,1k-a,419,408,4.809,0.9952,A1,,0,n|adj|adv,southerlies|southerly,,
north,1k-a,418,409,4.805,1.0000,A1,,0,n|adj|adv,ne|nne|nnw|northerlies|northerly|northernmost|northward|northwards|northwest|nw,,
upon,1k-a,463,410,4.797,0.9911,B1,,0,prep,,,
experience,1k-a,350,411,4.782,0.9974,A2,,0,n|v,experienced|experiences|experiencing|experiential|experientially|inexperience|inexperienced,,
type,1k-a,406,412,4.782,0.9973,A1,,0,n|v,subtype|subtypes|types,,
west,1k-a,445,413,4.782,0.9945,A1,,0,n|adj|adv,midwest|westerlies|westerly|westward|westwards|wnw|wsw,,
difficult,1k-a,314,414,4.779,0.9951,A1,,0,adj,difficulties|difficulty,,
grow,1k-a,271,415,4.774,0.9950,A1,,0,v,grew|grower|growers|growing|grown|grows|growth|growths|regrow|regrowth,,
within,1k-a,229,416,4.772,0.9925,B1,,0,prep,,,
computer,1k-a,477,417,4.771,1.0000,A1,,1,n,computable|computation|computational|computationally|computations|compute|computed|computerisation|computerise|computerised|computerises|computerising|computerization|computerize|computerized|computerizes|computerizing|computers|computes|computing,,
visit,1k-a,376,418,4.768,0.9974,A1,,0,v|n,revisit|revisitation|revisitations|revisited|revisiting|revisits|unvisited|visitation|visitations|visited|visiting|visitor|visitors|visits,,
often,1k-a,290,419,4.758,0.9976,A1,,0,adv,oft,,
begin,1k-a,204,420,4.755,0.9896,A1,,0,v,began|beginner|beginners|beginning|beginnings|begins|begun,,
reach,1k-a,441,421,4.755,0.9872,A2,,0,v|n,reached|reaches|reaching|overreach|overreached|overreaching|overreaches,,
raise,1k-a,487,422,4.741,0.9973,A2,,0,v,raised|raiser|raisers|raises|raising,,
cost,1k-a,266,423,4.739,0.9953,A1,,0,n|v,costed|costing|costings|costless|costlier|costliest|costly|costliness|costs,,
note,1k-a,394,424,4.728,0.9977,A1,,0,n|v,notable|notables|notably|noted|notes|noting,,
price,1k-a,349,425,4.727,0.9975,A1,,0,n|v,priced|priceless|prices|pricey|pricing|unpriced,,
further,1k-a,298,426,4.722,0.9953,A2,,0,adj|adv,furtherance|furthered|furtherest|furthering|furthers|furthest|furtherer|furthermost,,
accept,1k-a,384,427,4.722,0.9946,A2,,0,v,acceptability|acceptable|acceptably|acceptance|acceptances|accepted|accepting|acceptor|acceptors|accepts|unacceptability|unacceptable|unacceptably,,
consider,1k-a,274,428,4.719,1.0000,A2,,0,v,consideration|considerations|considered|considering|consideringly|considers|reconsider|reconsideration|reconsiderations|reconsidered|reconsidering|reconsiders|unconsidered,,
treat,1k-a,417,429,4.715,0.9953,B1,,0,v,mistreat|mistreated|mistreating|mistreatment|mistreatments|mistreats|pretreated|pretreatment|treatable|treated|treating|treatment|treatments|treats|untreatable|untreated,,
complete,1k-a,351,430,4.713,0.9953,A1,,0,adj|v,completed|completely|completeness|completes|completing|completion|completions|incomplete|incompletely|incompleteness|uncompleted,,
level,1k-a,252,431,4.712,0.9951,A2,,0,n|adj|v,leveled|leveler|leveling|levelled|leveller|levellers|levelling|levelly|levels,,
interest,1k-a,170,432,4.707,0.9926,A1,,0,n|v,interested|interestedly|interesting|interestingly|interests|uninterested|uninteresting,,
support,1k-a,223,433,4.705,1.0000,A2,,0,v|n,supported|supporter|supporters|supporting|supportive|supports|unsupported|supportable|insupportable,,
decide,1k-a,433,434,4.702,1.0000,A1,,0,v,decided|decidedly|decider|deciders|decides|deciding|undecided,,
final,1k-a,352,435,4.696,0.9974,A1,,1,adj|n,finalise|finalised|finalises|finalising|finalist|finalists|finality|finalize|finalized|finalizes|finalizing|finally|finals|semifinal|semifinals|semifinalist|semifinalists,,
continue,1k-a,259,436,4.695,1.0000,A2,,0,v,continual|continually|continuance|continuation|continuations|continued|continues|continuing|continuities|continuity|continuous|continuously,,
east,1k-a,492,437,4.695,0.9948,A1,,0,n|adj|adv,easterlies|easterly|eastward|eastwards,,
study,1k-a,251,438,4.690,0.9950,A1,,0,n|v,studied|studies|studious|studiously|studying|unstudied,,
above,1k-a,430,439,4.689,0.9977,A1,,0,prep|adv,,,
build,1k-a,196,440,4.682,1.0000,A1,,0,v,builder|builders|building|buildings|builds|built|prebuilt|rebuild|rebuilding|rebuilds|rebuilt|unbuilt,,
rule,1k-a,401,441,4.682,0.9951,A1,,0,n|v,misrule|misruled|ruled|ruler|rulers|rules|ruling|rulings|unruled,,
necessary,1k-a,426,442,4.662,0.9919,A2,,0,adj,necessaries|necessarily|unnecessarily|unnecessary,,
mister,1k-a,137,443,4.659,0.9931,,,0,n,mr,,
stage,1k-a,475,444,4.658,0.9977,A2,,0,n|v,staged|stages|staging,,
nature,1k-a,284,445,4.654,0.9975,A2,,0,n,natural|naturalism|naturalist|naturalistic|naturalistically|naturalists|naturally|naturalness|natured|naturedly|natures|unnatural|unnaturally,,
however,1k-a,161,446,4.654,0.9974,A1,,0,adv,,,
responsible,1k-a,481,447,4.653,0.9974,B1,,0,adj,irresponsible|irresponsibly|responsibilities|responsibility|responsibly,,
allow,1k-a,293,448,4.647,0.9899,A2,,0,v,allowable|allowance|allowances|allowed|allowing|allows,,
student,1k-a,476,449,4.633,0.9975,A1,,0,n,students|studentship|studentships,,
form,1k-a,181,450,4.630,0.9950,A1,,0,n|v,formed|forming|formless|formlessness|forms|preform|preformed|preforming|preforms|unformed,,
main,1k-a,335,451,4.630,0.9949,A1,,0,adj,mainly|mains,,
although,1k-a,244,452,4.623,0.9932,A2,,0,conj,,,
local,1k-a,206,453,4.620,0.9926,A1,,0,adj|n,localisation|localise|localised|localises|localising|localism|localization|localize|localized|localizes|localizing|locally|locals,,
large,1k-a,180,454,4.617,1.0000,A1,,0,adj,largeish|largely|larger|largest|largish|largeness,,
draw,1k-a,380,455,4.606,1.0000,A1,,0,v,drawing|drawings|drawn|draws|drew|redraw|redrawing|redrawn|redraws|redrew|undrawn,,
health,1k-a,381,456,4.605,0.9975,A1,,0,n,healthfully|healthfulness|healthier|healthiest|healthily|healthy|unhealthier|unhealthiest|unhealthy|healthful|unhealthful|healthiness|unhealthiness,,
suggest,1k-a,317,457,4.593,1.0000,A2,,0,v,suggested|suggestible|suggesting|suggestion|suggestions|suggestive|suggestively|suggestiveness|suggests,,
several,1k-a,459,458,4.588,0.9947,A2,,0,det|pron,severally,,
view,1k-a,291,459,4.585,0.9952,A2,,0,n|v,viewable|viewed|viewer|viewers|viewing|views,,
serve,1k-a,457,460,4.579,0.9950,A2,,0,v,servant|servants|served|server|serveries|servers|servery|serves|serving|servings|unserved,,
total,1k-a,436,461,4.575,0.9888,B1,,0,adj|n|v,totaled|totaling|totality|totalizing|totalled|totalling|totally|totals|untotalled|subtotal|subtotals,,
page,1k-a,469,462,4.574,0.9976,A1,,0,n,pages|pp,,
usual,1k-a,356,463,4.571,1.0000,A2,,0,adj,unusual|unusually|usually,,
science,1k-a,439,464,4.571,0.9976,A1,,0,n,sciences|scientific|scientifically|scientificity|scientist|scientists|unscientific|unscientifically,,
subject,1k-a,358,465,4.567,1.0000,A1,,0,n|adj,subjects,,
market,1k-a,241,466,4.559,0.9883,A1,,0,n|v,marketability|marketable|marketed|marketeer|marketeers|marketer|marketers|marketing|markets|nonmarket,,
base,1k-a,279,467,4.548,1.0000,B1,,0,n|v,based|baseless|baser|bases|basest|basing|baseness|basely,,
issue,1k-a,303,468,4.533,0.9975,B1,,1,n|v,issuance|issued|issuer|issuers|issues|issuing,,
among,1k-a,411,469,4.530,0.9838,A2,,0,prep,amongst,,
prepare,1k-a,489,470,4.525,0.9889,A1,,0,v,prep|preparation|preparations|preparatory|prepared|preparedness|prepares|preparing|unprepared,,
add,1k-a,218,471,4.519,1.0000,A1,,0,v,added|adding|addition|additional|additionality|additionally|additions|additive|additives|adds,,
telephone,1k-a,500,472,4.510,0.9946,A1,,0,n|v,phone|phoned|phones|phoning|tel|telephoned|telephones|telephonic|telephoning,,
member,1k-a,192,473,4.459,0.9975,A1,,0,n,members|membership|memberships,,
particular,1k-a,201,474,4.445,0.9976,A2,,0,adj,particularisation|particularise|particularised|particularises|particularising|particularism|particularisms|particularistic|particularities|particularity|particularization|particularize|particularized|particularizes|particularizing|particularly|particulars,,
rise,1k-a,371,475,4.438,1.0000,A2,,0,v|n,risen|riser|risers|rises|rising|risings|rose,,
twenty,1k-a,452,476,4.431,0.9935,A1,,0,number,twenties|twentieth|twentieths,,
concern,1k-a,321,477,4.417,0.9929,B2,,0,n|v,concerned|concerning|concerns|unconcern|unconcerned|unconcernedly,,
rate,1k-a,313,478,4.396,0.9927,A2,,0,n|v,rateable|rated|rater|raters|rates|rating|ratings,,
secure,1k-a,440,479,4.386,0.9954,B2,,1,v|adj,insecure|insecurities|insecurity|secured|securely|secures|securing|securities|security|unsecured|insecurely,,
wide,1k-a,399,480,4.376,0.9873,A2,,0,adj,widely|widen|widened|wideness|widening|widens|wider|widest|width|widths,,
appear,1k-a,295,481,4.368,0.9928,A2,,0,v,appearance|appearances|appeared|appearing|appears|reappear|reappearance|reappearances|reappeared|reappearing|reappears,,
toward,1k-a,393,482,4.360,0.9904,,,0,prep,towards,,
manage,1k-a,159,483,4.332,0.9950,A2,,0,v,manageable|managed|management|managements|manager|manageress|manageresses|managerial|managers|manages|managing|mismanage|mismanaged|mismanagement|mismanages|mismanaging|unmanageable,,
nation,1k-a,191,484,4.311,0.9974,B1,,0,n,national|nationalisation|nationalisations|nationalise|nationalised|nationalising|nationalism|nationalisms|nationalist|nationalistic|nationalistically|nationalists|nationalization|nationalize|nationalized|nationalizing|nationally|nationals|nationhood|nationhoods|nations|nationwide,,
collect,1k-a,460,485,4.301,0.9976,A2,,0,v,collectable|collectables|collected|collecting|collection|collections|collective|collectively|collectives|collectivism|collectivist|collectivists|collectivities|collectivity|collectivization|collector|collectors|collects|uncollected|collectible,,
express,1k-a,444,486,4.253,0.9928,A2,,0,v,expressed|expresses|expressible|expressing|expression|expressionless|expressionlessly|expressions|expressive|expressively|expressiveness|expressly|inexpressible|unexpressed,,
term,1k-a,222,487,4.242,0.9977,A2,,0,n|v,midterm|midterms|preterm|termed|terming|termism|termly|terms,,
actual,1k-a,339,488,4.239,0.9954,B2,,0,adj,actualisation|actualisations|actualise|actualised|actualises|actualising|actualities|actuality|actualization|actualizations|actualize|actualized|actualizes|actualizing|actually,,
tax,1k-a,438,489,4.163,0.9951,B1,,0,n|v,nontaxable|pretax|taxable|taxation|taxed|taxes|taxing|untaxed,,
parent,1k-a,479,490,4.119,0.9947,A1,,0,n,parentage|parental|parented|parenthood|parenting|parentless|parents,,
recent,1k-a,403,491,4.118,0.9949,A2,,0,adj,recently,,
inform,1k-a,228,492,4.101,0.9954,B2,,0,v,info|informant|informants|information|informational|informed|informer|informers|informing|informs|misinform|misinformation|misinformations|misinformed|misinforming|misinforms|uninformed,,
centre,1k-a,193,493,3.996,,A1,,0,n|v,center|centered|centering|centerist|centerists|centers|central|centralisation|centralise|centralised|centralises|centralising|centralism|centralist|centralists|centralities|centrality|centralization|centralize|centralized|centralizes|centralizing|centrally|centred|centredness|centres|centric|centring|centrist|centrists,,
colour,1k-a,478,494,3.940,,A1,,0,n,color|coloration|colorations|colored|coloreds|colorful|colorfully|coloring|colorings|colorless|colors|colouration|colourations|coloured|coloureds|colourful|colourfully|colouring|colourings|colourist|colourists|colourless|colours,,
